sample_name	library_name	pool_name	ploidy	file_name_r1	file_name_r2	adaptor_1	adaptor_2	ref	rgid	rglb	rgpl	rgpu	rgsm
SRR1034481			2	SRR1034481_1.fastq.gz	SRR1034481_2.fastq.gz				Mtruncatula_HM260_SRR1034481		ILLUMINA		Mtruncatula_HM260
SRR1034480			2	SRR1034480_1.fastq.gz	SRR1034480_2.fastq.gz				Mtruncatula_HM259_SRR1034480		ILLUMINA		Mtruncatula_HM259
SRR1034479			2	SRR1034479_1.fastq.gz	SRR1034479_2.fastq.gz				Mtruncatula_HM259_SRR1034479		ILLUMINA		Mtruncatula_HM259
SRR1034478			2	SRR1034478_1.fastq.gz	SRR1034478_2.fastq.gz				Mtruncatula_HM259_SRR1034478		ILLUMINA		Mtruncatula_HM259
SRR1034477			2	SRR1034477_1.fastq.gz	SRR1034477_2.fastq.gz				Mtruncatula_HM257_SRR1034477		ILLUMINA		Mtruncatula_HM257
SRR1034476			2	SRR1034476_1.fastq.gz	SRR1034476_2.fastq.gz				Mtruncatula_HM257_SRR1034476		ILLUMINA		Mtruncatula_HM257
SRR1034475			2	SRR1034475_1.fastq.gz	SRR1034475_2.fastq.gz				Mtruncatula_HM257_SRR1034475		ILLUMINA		Mtruncatula_HM257
SRR1034474			2	SRR1034474_1.fastq.gz	SRR1034474_2.fastq.gz				Mtruncatula_HM279_SRR1034474		ILLUMINA		Mtruncatula_HM279
SRR1034473			2	SRR1034473_1.fastq.gz	SRR1034473_2.fastq.gz				Mtruncatula_HM279_SRR1034473		ILLUMINA		Mtruncatula_HM279
SRR1034472			2	SRR1034472_1.fastq.gz	SRR1034472_2.fastq.gz				Mtruncatula_HM277_SRR1034472		ILLUMINA		Mtruncatula_HM277
SRR1034471			2	SRR1034471_1.fastq.gz	SRR1034471_2.fastq.gz				Mtruncatula_HM277_SRR1034471		ILLUMINA		Mtruncatula_HM277
SRR1034470			2	SRR1034470_1.fastq.gz	SRR1034470_2.fastq.gz				Mtruncatula_HM274_SRR1034470		ILLUMINA		Mtruncatula_HM274
SRR1034469			2	SRR1034469_1.fastq.gz	SRR1034469_2.fastq.gz				Mtruncatula_HM274_SRR1034469		ILLUMINA		Mtruncatula_HM274
SRR1034468			2	SRR1034468_1.fastq.gz	SRR1034468_2.fastq.gz				Mtruncatula_HM274_SRR1034468		ILLUMINA		Mtruncatula_HM274
SRR1034467			2	SRR1034467_1.fastq.gz	SRR1034467_2.fastq.gz				Mtruncatula_HM271_SRR1034467		ILLUMINA		Mtruncatula_HM271
SRR1034466			2	SRR1034466_1.fastq.gz	SRR1034466_2.fastq.gz				Mtruncatula_HM271_SRR1034466		ILLUMINA		Mtruncatula_HM271
SRR1034465			2	SRR1034465_1.fastq.gz	SRR1034465_2.fastq.gz				Mtruncatula_HM271_SRR1034465		ILLUMINA		Mtruncatula_HM271
SRR1034464			2	SRR1034464_1.fastq.gz	SRR1034464_2.fastq.gz				Mtruncatula_HM270_SRR1034464		ILLUMINA		Mtruncatula_HM270
SRR1034463			2	SRR1034463_1.fastq.gz	SRR1034463_2.fastq.gz				Mtruncatula_HM270_SRR1034463		ILLUMINA		Mtruncatula_HM270
SRR1034462			2	SRR1034462_1.fastq.gz	SRR1034462_2.fastq.gz				Mtruncatula_HM270_SRR1034462		ILLUMINA		Mtruncatula_HM270
SRR1034461			2	SRR1034461_1.fastq.gz	SRR1034461_2.fastq.gz				Mtruncatula_HM264_SRR1034461		ILLUMINA		Mtruncatula_HM264
SRR1034460			2	SRR1034460_1.fastq.gz	SRR1034460_2.fastq.gz				Mtruncatula_HM264_SRR1034460		ILLUMINA		Mtruncatula_HM264
SRR1034459			2	SRR1034459_1.fastq.gz	SRR1034459_2.fastq.gz				Mtruncatula_HM264_SRR1034459		ILLUMINA		Mtruncatula_HM264
SRR1034458			2	SRR1034458_1.fastq.gz	SRR1034458_2.fastq.gz				Mtruncatula_HM256_SRR1034458		ILLUMINA		Mtruncatula_HM256
SRR1034457			2	SRR1034457_1.fastq.gz	SRR1034457_2.fastq.gz				Mtruncatula_HM256_SRR1034457		ILLUMINA		Mtruncatula_HM256
SRR1034456			2	SRR1034456_1.fastq.gz	SRR1034456_2.fastq.gz				Mtruncatula_HM256_SRR1034456		ILLUMINA		Mtruncatula_HM256
SRR1034455			2	SRR1034455_1.fastq.gz	SRR1034455_2.fastq.gz				Mtruncatula_HM255_SRR1034455		ILLUMINA		Mtruncatula_HM255
SRR1034454			2	SRR1034454_1.fastq.gz	SRR1034454_2.fastq.gz				Mtruncatula_HM255_SRR1034454		ILLUMINA		Mtruncatula_HM255
SRR1034453			2	SRR1034453_1.fastq.gz	SRR1034453_2.fastq.gz				Mtruncatula_HM253_SRR1034453		ILLUMINA		Mtruncatula_HM253
SRR1034452			2	SRR1034452_1.fastq.gz	SRR1034452_2.fastq.gz				Mtruncatula_HM253_SRR1034452		ILLUMINA		Mtruncatula_HM253
SRR1034451			2	SRR1034451_1.fastq.gz	SRR1034451_2.fastq.gz				Mtruncatula_HM252_SRR1034451		ILLUMINA		Mtruncatula_HM252
SRR1034450			2	SRR1034450_1.fastq.gz	SRR1034450_2.fastq.gz				Mtruncatula_HM252_SRR1034450		ILLUMINA		Mtruncatula_HM252
SRR1034449			2	SRR1034449_1.fastq.gz	SRR1034449_2.fastq.gz				Mtruncatula_HM252_SRR1034449		ILLUMINA		Mtruncatula_HM252
SRR1034448			2	SRR1034448_1.fastq.gz	SRR1034448_2.fastq.gz				Mtruncatula_HM251_SRR1034448		ILLUMINA		Mtruncatula_HM251
SRR1034447			2	SRR1034447_1.fastq.gz	SRR1034447_2.fastq.gz				Mtruncatula_HM251_SRR1034447		ILLUMINA		Mtruncatula_HM251
SRR1034446			2	SRR1034446_1.fastq.gz	SRR1034446_2.fastq.gz				Mtruncatula_HM251_SRR1034446		ILLUMINA		Mtruncatula_HM251
SRR1034445			2	SRR1034445_1.fastq.gz	SRR1034445_2.fastq.gz				Mtruncatula_HM250_SRR1034445		ILLUMINA		Mtruncatula_HM250
SRR1034444			2	SRR1034444_1.fastq.gz	SRR1034444_2.fastq.gz				Mtruncatula_HM250_SRR1034444		ILLUMINA		Mtruncatula_HM250
SRR1034443			2	SRR1034443_1.fastq.gz	SRR1034443_2.fastq.gz				Mtruncatula_HM250_SRR1034443		ILLUMINA		Mtruncatula_HM250
SRR1034442			2	SRR1034442_1.fastq.gz	SRR1034442_2.fastq.gz				Mtruncatula_HM249_SRR1034442		ILLUMINA		Mtruncatula_HM249
SRR1034441			2	SRR1034441_1.fastq.gz	SRR1034441_2.fastq.gz				Mtruncatula_HM249_SRR1034441		ILLUMINA		Mtruncatula_HM249
SRR1034440			2	SRR1034440_1.fastq.gz	SRR1034440_2.fastq.gz				Mtruncatula_HM249_SRR1034440		ILLUMINA		Mtruncatula_HM249
SRR1034439			2	SRR1034439_1.fastq.gz	SRR1034439_2.fastq.gz				Mtruncatula_HM182_SRR1034439		ILLUMINA		Mtruncatula_HM182
SRR1034438			2	SRR1034438_1.fastq.gz	SRR1034438_2.fastq.gz				Mtruncatula_HM182_SRR1034438		ILLUMINA		Mtruncatula_HM182
SRR1034437			2	SRR1034437_1.fastq.gz	SRR1034437_2.fastq.gz				Mtruncatula_HM182_SRR1034437		ILLUMINA		Mtruncatula_HM182
SRR1034436			2	SRR1034436_1.fastq.gz	SRR1034436_2.fastq.gz				Mtruncatula_HM206_SRR1034436		ILLUMINA		Mtruncatula_HM206
SRR1034435			2	SRR1034435_1.fastq.gz	SRR1034435_2.fastq.gz				Mtruncatula_HM206_SRR1034435		ILLUMINA		Mtruncatula_HM206
SRR1034434			2	SRR1034434_1.fastq.gz	SRR1034434_2.fastq.gz				Mtruncatula_HM206_SRR1034434		ILLUMINA		Mtruncatula_HM206
SRR1034433			2	SRR1034433_1.fastq.gz	SRR1034433_2.fastq.gz				Mtruncatula_HM205_SRR1034433		ILLUMINA		Mtruncatula_HM205
SRR1034432			2	SRR1034432_1.fastq.gz	SRR1034432_2.fastq.gz				Mtruncatula_HM205_SRR1034432		ILLUMINA		Mtruncatula_HM205
SRR1034431			2	SRR1034431_1.fastq.gz	SRR1034431_2.fastq.gz				Mtruncatula_HM205_SRR1034431		ILLUMINA		Mtruncatula_HM205
SRR1034430			2	SRR1034430_1.fastq.gz	SRR1034430_2.fastq.gz				Mtruncatula_HM203_SRR1034430		ILLUMINA		Mtruncatula_HM203
SRR1034429			2	SRR1034429_1.fastq.gz	SRR1034429_2.fastq.gz				Mtruncatula_HM203_SRR1034429		ILLUMINA		Mtruncatula_HM203
SRR1034428			2	SRR1034428_1.fastq.gz	SRR1034428_2.fastq.gz				Mtruncatula_HM203_SRR1034428		ILLUMINA		Mtruncatula_HM203
SRR1034427			2	SRR1034427_1.fastq.gz	SRR1034427_2.fastq.gz				Mtruncatula_HM202_SRR1034427		ILLUMINA		Mtruncatula_HM202
SRR1034426			2	SRR1034426_1.fastq.gz	SRR1034426_2.fastq.gz				Mtruncatula_HM202_SRR1034426		ILLUMINA		Mtruncatula_HM202
SRR1034425			2	SRR1034425_1.fastq.gz	SRR1034425_2.fastq.gz				Mtruncatula_HM201_SRR1034425		ILLUMINA		Mtruncatula_HM201
SRR1034424			2	SRR1034424_1.fastq.gz	SRR1034424_2.fastq.gz				Mtruncatula_HM201_SRR1034424		ILLUMINA		Mtruncatula_HM201
SRR1034423			2	SRR1034423_1.fastq.gz	SRR1034423_2.fastq.gz				Mtruncatula_HM056_SRR1034423		ILLUMINA		Mtruncatula_HM056
SRR1034422			2	SRR1034422_1.fastq.gz	SRR1034422_2.fastq.gz				Mtruncatula_HM056_SRR1034422		ILLUMINA		Mtruncatula_HM056
SRR1034421			2	SRR1034421_1.fastq.gz	SRR1034421_2.fastq.gz				Mtruncatula_HM056_SRR1034421		ILLUMINA		Mtruncatula_HM056
SRR1034420			2	SRR1034420_1.fastq.gz	SRR1034420_2.fastq.gz				Mtruncatula_HM056_SRR1034420		ILLUMINA		Mtruncatula_HM056
SRR1034419			2	SRR1034419_1.fastq.gz	SRR1034419_2.fastq.gz				Mtruncatula_HM200_SRR1034419		ILLUMINA		Mtruncatula_HM200
SRR1034418			2	SRR1034418_1.fastq.gz	SRR1034418_2.fastq.gz				Mtruncatula_HM200_SRR1034418		ILLUMINA		Mtruncatula_HM200
SRR1034417			2	SRR1034417_1.fastq.gz	SRR1034417_2.fastq.gz				Mtruncatula_HM200_SRR1034417		ILLUMINA		Mtruncatula_HM200
SRR1034416			2	SRR1034416_1.fastq.gz	SRR1034416_2.fastq.gz				Mtruncatula_HM199_SRR1034416		ILLUMINA		Mtruncatula_HM199
SRR1034415			2	SRR1034415_1.fastq.gz	SRR1034415_2.fastq.gz				Mtruncatula_HM199_SRR1034415		ILLUMINA		Mtruncatula_HM199
SRR1034414			2	SRR1034414_1.fastq.gz	SRR1034414_2.fastq.gz				Mtruncatula_HM199_SRR1034414		ILLUMINA		Mtruncatula_HM199
SRR1034413			2	SRR1034413_1.fastq.gz	SRR1034413_2.fastq.gz				Mtruncatula_HM198_SRR1034413		ILLUMINA		Mtruncatula_HM198
SRR1034412			2	SRR1034412_1.fastq.gz	SRR1034412_2.fastq.gz				Mtruncatula_HM198_SRR1034412		ILLUMINA		Mtruncatula_HM198
SRR1034411			2	SRR1034411_1.fastq.gz	SRR1034411_2.fastq.gz				Mtruncatula_HM197_SRR1034411		ILLUMINA		Mtruncatula_HM197
SRR1034410			2	SRR1034410_1.fastq.gz	SRR1034410_2.fastq.gz				Mtruncatula_HM197_SRR1034410		ILLUMINA		Mtruncatula_HM197
SRR1034409			2	SRR1034409_1.fastq.gz	SRR1034409_2.fastq.gz				Mtruncatula_HM197_SRR1034409		ILLUMINA		Mtruncatula_HM197
SRR1034408			2	SRR1034408_1.fastq.gz	SRR1034408_2.fastq.gz				Mtruncatula_HM196_SRR1034408		ILLUMINA		Mtruncatula_HM196
SRR1034407			2	SRR1034407_1.fastq.gz	SRR1034407_2.fastq.gz				Mtruncatula_HM196_SRR1034407		ILLUMINA		Mtruncatula_HM196
SRR1034406			2	SRR1034406_1.fastq.gz	SRR1034406_2.fastq.gz				Mtruncatula_HM196_SRR1034406		ILLUMINA		Mtruncatula_HM196
SRR1034405			2	SRR1034405_1.fastq.gz	SRR1034405_2.fastq.gz				Mtruncatula_HM195_SRR1034405		ILLUMINA		Mtruncatula_HM195
SRR1034404			2	SRR1034404_1.fastq.gz	SRR1034404_2.fastq.gz				Mtruncatula_HM195_SRR1034404		ILLUMINA		Mtruncatula_HM195
SRR1034403			2	SRR1034403_1.fastq.gz	SRR1034403_2.fastq.gz				Mtruncatula_HM195_SRR1034403		ILLUMINA		Mtruncatula_HM195
SRR1034402			2	SRR1034402_1.fastq.gz	SRR1034402_2.fastq.gz				Mtruncatula_HM194_SRR1034402		ILLUMINA		Mtruncatula_HM194
SRR1034401			2	SRR1034401_1.fastq.gz	SRR1034401_2.fastq.gz				Mtruncatula_HM194_SRR1034401		ILLUMINA		Mtruncatula_HM194
SRR1034400			2	SRR1034400_1.fastq.gz	SRR1034400_2.fastq.gz				Mtruncatula_HM194_SRR1034400		ILLUMINA		Mtruncatula_HM194
SRR1034399			2	SRR1034399_1.fastq.gz	SRR1034399_2.fastq.gz				Mtruncatula_HM193_SRR1034399		ILLUMINA		Mtruncatula_HM193
SRR1034398			2	SRR1034398_1.fastq.gz	SRR1034398_2.fastq.gz				Mtruncatula_HM193_SRR1034398		ILLUMINA		Mtruncatula_HM193
SRR1034397			2	SRR1034397_1.fastq.gz	SRR1034397_2.fastq.gz				Mtruncatula_HM193_SRR1034397		ILLUMINA		Mtruncatula_HM193
SRR1034396			2	SRR1034396_1.fastq.gz	SRR1034396_2.fastq.gz				Mtruncatula_HM192_SRR1034396		ILLUMINA		Mtruncatula_HM192
SRR1034395			2	SRR1034395_1.fastq.gz	SRR1034395_2.fastq.gz				Mtruncatula_HM192_SRR1034395		ILLUMINA		Mtruncatula_HM192
SRR1034394			2	SRR1034394_1.fastq.gz	SRR1034394_2.fastq.gz				Mtruncatula_HM192_SRR1034394		ILLUMINA		Mtruncatula_HM192
SRR1034393			2	SRR1034393_1.fastq.gz	SRR1034393_2.fastq.gz				Mtruncatula_HM191_SRR1034393		ILLUMINA		Mtruncatula_HM191
SRR1034392			2	SRR1034392_1.fastq.gz	SRR1034392_2.fastq.gz				Mtruncatula_HM191_SRR1034392		ILLUMINA		Mtruncatula_HM191
SRR1034391			2	SRR1034391_1.fastq.gz	SRR1034391_2.fastq.gz				Mtruncatula_HM191_SRR1034391		ILLUMINA		Mtruncatula_HM191
SRR1034390			2	SRR1034390_1.fastq.gz	SRR1034390_2.fastq.gz				Mtruncatula_HM190_SRR1034390		ILLUMINA		Mtruncatula_HM190
SRR1034389			2	SRR1034389_1.fastq.gz	SRR1034389_2.fastq.gz				Mtruncatula_HM190_SRR1034389		ILLUMINA		Mtruncatula_HM190
SRR1034388			2	SRR1034388_1.fastq.gz	SRR1034388_2.fastq.gz				Mtruncatula_HM189_SRR1034388		ILLUMINA		Mtruncatula_HM189
SRR1034387			2	SRR1034387_1.fastq.gz	SRR1034387_2.fastq.gz				Mtruncatula_HM189_SRR1034387		ILLUMINA		Mtruncatula_HM189
SRR1034386			2	SRR1034386_1.fastq.gz	SRR1034386_2.fastq.gz				Mtruncatula_HM189_SRR1034386		ILLUMINA		Mtruncatula_HM189
SRR1034385			2	SRR1034385_1.fastq.gz	SRR1034385_2.fastq.gz				Mtruncatula_HM188_SRR1034385		ILLUMINA		Mtruncatula_HM188
SRR1034384			2	SRR1034384_1.fastq.gz	SRR1034384_2.fastq.gz				Mtruncatula_HM187_SRR1034384		ILLUMINA		Mtruncatula_HM187
SRR1034383			2	SRR1034383_1.fastq.gz	SRR1034383_2.fastq.gz				Mtruncatula_HM186_SRR1034383		ILLUMINA		Mtruncatula_HM186
SRR1034382			2	SRR1034382_1.fastq.gz	SRR1034382_2.fastq.gz				Mtruncatula_HM185_SRR1034382		ILLUMINA		Mtruncatula_HM185
SRR1034381			2	SRR1034381_1.fastq.gz	SRR1034381_2.fastq.gz				Mtruncatula_HM184_SRR1034381		ILLUMINA		Mtruncatula_HM184
SRR1034380			2	SRR1034380_1.fastq.gz	SRR1034380_2.fastq.gz				Mtruncatula_HM183_SRR1034380		ILLUMINA		Mtruncatula_HM183
SRR1034379			2	SRR1034379_1.fastq.gz	SRR1034379_2.fastq.gz				Mtruncatula_HM179_SRR1034379		ILLUMINA		Mtruncatula_HM179
SRR1034378			2	SRR1034378_1.fastq.gz	SRR1034378_2.fastq.gz				Mtruncatula_HM178_SRR1034378		ILLUMINA		Mtruncatula_HM178
SRR1034377			2	SRR1034377_1.fastq.gz	SRR1034377_2.fastq.gz				Mtruncatula_HM177_SRR1034377		ILLUMINA		Mtruncatula_HM177
SRR1034376			2	SRR1034376_1.fastq.gz	SRR1034376_2.fastq.gz				Mtruncatula_HM176_SRR1034376		ILLUMINA		Mtruncatula_HM176
SRR1034375			2	SRR1034375_1.fastq.gz	SRR1034375_2.fastq.gz				Mtruncatula_HM175_SRR1034375		ILLUMINA		Mtruncatula_HM175
SRR1034374			2	SRR1034374_1.fastq.gz	SRR1034374_2.fastq.gz				Mtruncatula_HM173_SRR1034374		ILLUMINA		Mtruncatula_HM173
SRR1034373			2	SRR1034373_1.fastq.gz	SRR1034373_2.fastq.gz				Mtruncatula_HM172_SRR1034373		ILLUMINA		Mtruncatula_HM172
SRR1034372			2	SRR1034372_1.fastq.gz	SRR1034372_2.fastq.gz				Mtruncatula_HM170_SRR1034372		ILLUMINA		Mtruncatula_HM170
SRR1034371			2	SRR1034371_1.fastq.gz	SRR1034371_2.fastq.gz				Mtruncatula_HM169_SRR1034371		ILLUMINA		Mtruncatula_HM169
SRR1034370			2	SRR1034370_1.fastq.gz	SRR1034370_2.fastq.gz				Mtruncatula_HM168_SRR1034370		ILLUMINA		Mtruncatula_HM168
SRR1034369			2	SRR1034369_1.fastq.gz	SRR1034369_2.fastq.gz				Mtruncatula_HM167_SRR1034369		ILLUMINA		Mtruncatula_HM167
SRR1034368			2	SRR1034368_1.fastq.gz	SRR1034368_2.fastq.gz				Mtruncatula_HM166_SRR1034368		ILLUMINA		Mtruncatula_HM166
SRR1034367			2	SRR1034367_1.fastq.gz	SRR1034367_2.fastq.gz				Mtruncatula_HM165_SRR1034367		ILLUMINA		Mtruncatula_HM165
SRR1034366			2	SRR1034366_1.fastq.gz	SRR1034366_2.fastq.gz				Mtruncatula_HM164_SRR1034366		ILLUMINA		Mtruncatula_HM164
SRR1034365			2	SRR1034365_1.fastq.gz	SRR1034365_2.fastq.gz				Mtruncatula_HM163_SRR1034365		ILLUMINA		Mtruncatula_HM163
SRR1034364			2	SRR1034364_1.fastq.gz	SRR1034364_2.fastq.gz				Mtruncatula_HM160_SRR1034364		ILLUMINA		Mtruncatula_HM160
SRR1034363			2	SRR1034363_1.fastq.gz	SRR1034363_2.fastq.gz				Mtruncatula_HM162_SRR1034363		ILLUMINA		Mtruncatula_HM162
SRR1034362			2	SRR1034362_1.fastq.gz	SRR1034362_2.fastq.gz				Mtruncatula_HM161_SRR1034362		ILLUMINA		Mtruncatula_HM161
SRR1034361			2	SRR1034361_1.fastq.gz	SRR1034361_2.fastq.gz				Mtruncatula_HM181_SRR1034361		ILLUMINA		Mtruncatula_HM181
SRR1034360			2	SRR1034360_1.fastq.gz	SRR1034360_2.fastq.gz				Mtruncatula_HM180_SRR1034360		ILLUMINA		Mtruncatula_HM180
SRR1034359			2	SRR1034359_1.fastq.gz	SRR1034359_2.fastq.gz				Mtruncatula_HM156_SRR1034359		ILLUMINA		Mtruncatula_HM156
SRR1034358			2	SRR1034358_1.fastq.gz	SRR1034358_2.fastq.gz				Mtruncatula_HM159_SRR1034358		ILLUMINA		Mtruncatula_HM159
SRR1034357			2	SRR1034357_1.fastq.gz	SRR1034357_2.fastq.gz				Mtruncatula_HM150_SRR1034357		ILLUMINA		Mtruncatula_HM150
SRR1034356			2	SRR1034356_1.fastq.gz	SRR1034356_2.fastq.gz				Mtruncatula_HM146_SRR1034356		ILLUMINA		Mtruncatula_HM146
SRR1034355			2	SRR1034355_1.fastq.gz	SRR1034355_2.fastq.gz				Mtruncatula_HM125_SRR1034355		ILLUMINA		Mtruncatula_HM125
SRR1034354			2	SRR1034354_1.fastq.gz	SRR1034354_2.fastq.gz				Mtruncatula_HM114_SRR1034354		ILLUMINA		Mtruncatula_HM114
SRR1034353			2	SRR1034353_1.fastq.gz	SRR1034353_2.fastq.gz				Mtruncatula_HM138_SRR1034353		ILLUMINA		Mtruncatula_HM138
SRR1034352			2	SRR1034352_1.fastq.gz	SRR1034352_2.fastq.gz				Mtruncatula_HM135_SRR1034352		ILLUMINA		Mtruncatula_HM135
