"Pop","ID","Lat","Long","Alt"
"PET_37","PET0665",31.8201,-107.38806,1250
"PET_37","PET0666",31.8201,-107.38806,1250
"PET_37","PET0667",31.8201,-107.38806,1250
"PET_38","PET0668",31.79005,-107.20421,1265
"PET_38","PET0669",31.79005,-107.20421,1265
"PET_38","PET0670",31.79005,-107.20421,1265
"PET_38","PET0671",31.79005,-107.20421,1265
"PET_38","PET0672",31.79005,-107.20421,1265
"PET_38","PET0673",31.79005,-107.20421,1265
"PET_38","PET0674",31.79005,-107.20421,1265
"PET_38","PET0675",31.79005,-107.20421,1265
"PET_38","PET0676",31.79005,-107.20421,1265
"PET_38","PET0677",31.79005,-107.20421,1265
"PET_39","PET0678",31.81152,-106.68289,1265
"PET_39","PET0679",31.81152,-106.68289,1265
"PET_39","PET0680",31.81152,-106.68289,1265
"PET_39","PET0681",31.81152,-106.68289,1265
"PET_39","PET0682",31.81152,-106.68289,1265
"PET_39","PET0683",31.81152,-106.68289,1265
"PET_39","PET0684",31.81152,-106.68289,1265
"PET_39","PET0685",31.81152,-106.68289,1265
"PET_39","PET0686",31.81152,-106.68289,1265
"PET_39","PET0687",31.81152,-106.68289,1265
"PET_40","PET0688",31.9985,-106.58418,1200
"PET_40","PET0689",31.9985,-106.58418,1200
"PET_40","PET0690",31.9985,-106.58418,1200
"PET_40","PET0691",31.9985,-106.58418,1200
"PET_40","PET0692",31.9985,-106.58418,1200
"PET_40","PET0693",31.9985,-106.58418,1200
"PET_40","PET0694",31.9985,-106.58418,1200
"PET_40","PET0695",31.9985,-106.58418,1200
"PET_40","PET0696",31.9985,-106.58418,1200
"PET_40","PET0697",31.9985,-106.58418,1200
"PET_41","PET0698",32.24206,-107.06309,1345
"PET_41","PET0699",32.24206,-107.06309,1345
"PET_41","PET0700",32.24206,-107.06309,1345
"PET_41","PET0701",32.24206,-107.06309,1345
"PET_41","PET0702",32.24206,-107.06309,1345
"PET_41","PET0703",32.24206,-107.06309,1345
"PET_41","PET0704",32.24206,-107.06309,1345
"PET_41","PET0705",32.24206,-107.06309,1345
"PET_41","PET0706",32.24206,-107.06309,1345
"PET_41","PET0707",32.24206,-107.06309,1345
"PET_42","PET0708",32.26828,-106.95863,1350
"PET_42","PET0709",32.26828,-106.95863,1350
"PET_42","PET0710",32.26828,-106.95863,1350
"PET_42","PET0711",32.26828,-106.95863,1350
"PET_42","PET0712",32.26828,-106.95863,1350
"PET_42","PET0713",32.26828,-106.95863,1350
"PET_42","PET0714",32.26828,-106.95863,1350
"PET_42","PET0715",32.26828,-106.95863,1350
"PET_42","PET0716",32.26828,-106.95863,1350
"PET_42","PET0717",32.26828,-106.95863,1350
"PET_43","PET0718",32.42618,-106.54787,1615
"PET_43","PET0719",32.42618,-106.54787,1615
"PET_43","PET0720",32.42618,-106.54787,1615
"PET_43","PET0721",32.42618,-106.54787,1615
"PET_43","PET0722",32.42618,-106.54787,1615
"PET_43","PET0723",32.42618,-106.54787,1615
"PET_43","PET0724",32.42618,-106.54787,1615
"PET_43","PET0725",32.42618,-106.54787,1615
"PET_43","PET0726",32.42618,-106.54787,1615
"PET_43","PET0727",32.42618,-106.54787,1615
"PET_44","PET0728",31.15031,-105.68665,1070
"PET_44","PET0729",31.15031,-105.68665,1070
"PET_44","PET0730",31.15031,-105.68665,1070
"PET_44","PET0731",31.15031,-105.68665,1070
"PET_44","PET0732",31.15031,-105.68665,1070
"PET_44","PET0733",31.15031,-105.68665,1070
"PET_44","PET0734",31.15031,-105.68665,1070
"PET_44","PET0735",31.15031,-105.68665,1070
"PET_44","PET0736",31.15031,-105.68665,1070
"PET_44","PET0737",31.15031,-105.68665,1070
"PET_45","PET0738",31.05622,-104.57134,1210
"PET_45","PET0739",31.05622,-104.57134,1210
"PET_45","PET0740",31.05622,-104.57134,1210
"PET_45","PET0741",31.05622,-104.57134,1210
"PET_45","PET0742",31.05622,-104.57134,1210
"PET_45","PET0743",31.05622,-104.57134,1210
"PET_45","PET0744",31.05622,-104.57134,1210
"PET_45","PET0745",31.05622,-104.57134,1210
"PET_45","PET0746",31.05622,-104.57134,1210
"PET_45","PET0747",31.05622,-104.57134,1210
"PET_46","PET0748",31.43995,-102.87508,765
"PET_46","PET0749",31.43995,-102.87508,765
"PET_46","PET0750",31.43995,-102.87508,765
"PET_46","PET0751",31.43995,-102.87508,765
"PET_46","PET0752",31.43995,-102.87508,765
"PET_46","PET0753",31.43995,-102.87508,765
"PET_46","PET0754",31.43995,-102.87508,765
"PET_46","PET0755",31.43995,-102.87508,765
"PET_46","PET0756",31.43995,-102.87508,765
"PET_46","PET0757",31.43995,-102.87508,765
"PET_47","PET0758",31.63659,-102.81704,840
"PET_47","PET0759",31.63659,-102.81704,840
"PET_47","PET0760",31.63659,-102.81704,840
"PET_47","PET0761",31.63659,-102.81704,840
"PET_47","PET0762",31.63659,-102.81704,840
"PET_47","PET0763",31.63659,-102.81704,840
"PET_47","PET0764",31.63659,-102.81704,840
"PET_47","PET0765",31.63659,-102.81704,840
"PET_47","PET0766",31.63659,-102.81704,840
"PET_47","PET0767",31.63659,-102.81704,840
"PET_48","PET0768",31.71853,-103.03201,840
"PET_48","PET0769",31.71853,-103.03201,840
"PET_48","PET0770",31.71853,-103.03201,840
"PET_48","PET0771",31.71853,-103.03201,840
"PET_48","PET0772",31.71853,-103.03201,840
"PET_48","PET0773",31.71853,-103.03201,840
"PET_48","PET0774",31.71853,-103.03201,840
"PET_48","PET0775",31.71853,-103.03201,840
"PET_48","PET0776",31.71853,-103.03201,840
"PET_48","PET0777",31.71853,-103.03201,840
"PET_49","PET0778",31.95354,-102.97878,925
"PET_49","PET0779",31.95354,-102.97878,925
"PET_49","PET0780",31.95354,-102.97878,925
"PET_49","PET0781",31.95354,-102.97878,925
"PET_49","PET0782",31.95354,-102.97878,925
"PET_49","PET0783",31.95354,-102.97878,925
"PET_49","PET0784",31.95354,-102.97878,925
"PET_49","PET0785",31.95354,-102.97878,925
"PET_49","PET0786",31.95354,-102.97878,925
"PET_49","PET0787",31.95354,-102.97878,925
"PET_50","PET0788",32.50941,-102.04615,905
"PET_50","PET0789",32.50941,-102.04615,905
"PET_50","PET0790",32.50941,-102.04615,905
"PET_50","PET0791",32.50941,-102.04615,905
"PET_50","PET0792",32.50941,-102.04615,905
"PET_50","PET0793",32.50941,-102.04615,905
"PET_50","PET0794",32.50941,-102.04615,905
"PET_50","PET0795",32.50941,-102.04615,905
"PET_50","PET0796",32.50941,-102.04615,905
"PET_50","PET0797",32.50941,-102.04615,905
