"Pop","ID","Lat","Long","Alt"
"ANN_52","ANN01315",31.13312,-104.02012,1140
"ANN_52","ANN01316",31.13312,-104.02012,1140
"ANN_52","ANN01317",31.13312,-104.02012,1140
"ANN_52","ANN01318",31.13312,-104.02012,1140
"ANN_52","ANN01319",31.13312,-104.02012,1140
"ANN_52","ANN01320",31.13312,-104.02012,1140
"ANN_53","ANN01321",31.03955,-103.13683,880
"ANN_53","ANN01322",31.03955,-103.13683,880
"ANN_53","ANN01323",31.03955,-103.13683,880
"ANN_53","ANN01324",31.03955,-103.13683,880
"ANN_53","ANN01325",31.03955,-103.13683,880
"ANN_53","ANN01326",31.03955,-103.13683,880
"ANN_53","ANN01327",31.03955,-103.13683,880
"ANN_53","ANN01328",31.03955,-103.13683,880
"ANN_53","ANN01329",31.03955,-103.13683,880
"ANN_53","ANN01330",31.03955,-103.13683,880
"ANN_54","ANN01331",29.11355,-97.39837,90
"ANN_54","ANN01332",29.11355,-97.39837,90
"ANN_54","ANN01333",29.11355,-97.39837,90
"ANN_54","ANN01334",29.11355,-97.39837,90
"ANN_54","ANN01335",29.11355,-97.39837,90
"ANN_54","ANN01336",29.11355,-97.39837,90
"ANN_54","ANN01337",29.11355,-97.39837,90
"ANN_54","ANN01338",29.11355,-97.39837,90
"ANN_54","ANN01339",29.11355,-97.39837,90
"ANN_54","ANN01340",29.11355,-97.39837,90
"ANN_55","ANN01341",28.66061,-96.58348,0
"ANN_55","ANN01342",28.66061,-96.58348,0
"ANN_55","ANN01343",28.66061,-96.58348,0
"ANN_55","ANN01344",28.66061,-96.58348,0
"ANN_55","ANN01345",28.66061,-96.58348,0
"ANN_55","ANN01346",28.66061,-96.58348,0
"ANN_55","ANN01347",28.66061,-96.58348,0
"ANN_55","ANN01348",28.66061,-96.58348,0
"ANN_55","ANN01349",28.66061,-96.58348,0
"ANN_55","ANN01350",28.66061,-96.58348,0
"ANN_56","ANN01351",28.08852,-97.06011,1
"ANN_56","ANN01352",28.08852,-97.06011,1
"ANN_56","ANN01353",28.08852,-97.06011,1
"ANN_56","ANN01354",28.08852,-97.06011,1
"ANN_56","ANN01355",28.08852,-97.06011,1
"ANN_56","ANN01356",28.08852,-97.06011,1
"ANN_56","ANN01357",28.08852,-97.06011,1
"ANN_56","ANN01358",28.08852,-97.06011,1
"ANN_56","ANN01359",28.08852,-97.06011,1
"ANN_56","ANN01360",28.08852,-97.06011,1
"ANN_57","ANN01361",27.63854,-97.24526,0
"ANN_57","ANN01362",27.63854,-97.24526,0
"ANN_57","ANN01363",27.63854,-97.24526,0
"ANN_57","ANN01364",27.63854,-97.24526,0
"ANN_57","ANN01365",27.63854,-97.24526,0
"ANN_57","ANN01366",27.63854,-97.24526,0
"ANN_57","ANN01367",27.63854,-97.24526,0
"ANN_57","ANN01368",27.63854,-97.24526,0
"ANN_57","ANN01369",27.63854,-97.24526,0
"ANN_57","ANN01370",27.63854,-97.24526,0
"ANN_58","ANN01371",28.24166,-97.67443,35
"ANN_58","ANN01372",28.24166,-97.67443,35
"ANN_58","ANN01373",28.24166,-97.67443,35
"ANN_58","ANN01374",28.24166,-97.67443,35
"ANN_58","ANN01375",28.24166,-97.67443,35
"ANN_58","ANN01376",28.24166,-97.67443,35
"ANN_58","ANN01377",28.24166,-97.67443,35
"ANN_58","ANN01378",28.24166,-97.67443,35
"ANN_58","ANN01379",28.24166,-97.67443,35
"ANN_58","ANN01380",28.24166,-97.67443,35
"ANN_59","ANN01381",26.50251,-97.77181,12
"ANN_59","ANN01382",26.50251,-97.77181,12
"ANN_59","ANN01383",26.50251,-97.77181,12
"ANN_59","ANN01384",26.50251,-97.77181,12
"ANN_59","ANN01385",26.50251,-97.77181,12
"ANN_59","ANN01386",26.50251,-97.77181,12
"ANN_59","ANN01387",26.50251,-97.77181,12
"ANN_59","ANN01388",26.50251,-97.77181,12
"ANN_59","ANN01389",26.50251,-97.77181,12
"ANN_59","ANN01390",26.50251,-97.77181,12
"ANN_60","ANN01391",27.28522,-97.66729,0
"ANN_60","ANN01392",27.28522,-97.66729,0
"ANN_60","ANN01393",27.28522,-97.66729,0
"ANN_60","ANN01394",27.28522,-97.66729,0
"ANN_60","ANN01395",27.28522,-97.66729,0
"ANN_60","ANN01396",27.28522,-97.66729,0
"ANN_60","ANN01397",27.28522,-97.66729,0
"ANN_60","ANN01398",27.28522,-97.66729,0
"ANN_60","ANN01399",27.28522,-97.66729,0
"ANN_60","ANN01400",27.28522,-97.66729,0
"ANN_61","ANN01401",27.77652,-97.66801,20
"ANN_61","ANN01402",27.77652,-97.66801,20
"ANN_61","ANN01403",27.77652,-97.66801,20
"ANN_61","ANN01404",27.77652,-97.66801,20
"ANN_61","ANN01405",27.77652,-97.66801,20
"ANN_61","ANN01406",27.77652,-97.66801,20
"ANN_61","ANN01407",27.77652,-97.66801,20
"ANN_61","ANN01408",27.77652,-97.66801,20
"ANN_61","ANN01409",27.77652,-97.66801,20
"ANN_61","ANN01410",27.77652,-97.66801,20
"ANN_62","ANN01411",42.24842,-96.05867,329
"ANN_62","ANN01412",42.24842,-96.05867,329
"ANN_62","ANN01413",42.24842,-96.05867,329
"ANN_62","ANN01414",42.24842,-96.05867,329
"ANN_62","ANN01415",42.24842,-96.05867,329
"ANN_62","ANN01416",42.24842,-96.05867,329
"ANN_62","ANN01417",42.24842,-96.05867,329
"ANN_62","ANN01418",42.24842,-96.05867,329
"ANN_62","ANN01419",42.24842,-96.05867,329
"ANN_62","ANN01420",42.24842,-96.05867,329
"ANN_63","ANN01421",41.04647,-95.82286,290
"ANN_63","ANN01422",41.04647,-95.82286,290
"ANN_63","ANN01423",41.04647,-95.82286,290
"ANN_63","ANN01424",41.04647,-95.82286,290
"ANN_63","ANN01425",41.04647,-95.82286,290
"ANN_63","ANN01426",41.04647,-95.82286,290
"ANN_63","ANN01427",41.04647,-95.82286,290
"ANN_63","ANN01428",41.04647,-95.82286,290
"ANN_63","ANN01429",41.04647,-95.82286,290
"ANN_63","ANN01430",41.04647,-95.82286,290
"ANN_64","ANN01431",39.68894,-99.06605,550
"ANN_64","ANN01432",39.68894,-99.06605,550
"ANN_64","ANN01433",39.68894,-99.06605,550
"ANN_64","ANN01434",39.68894,-99.06605,550
"ANN_64","ANN01435",39.68894,-99.06605,550
"ANN_64","ANN01436",39.68894,-99.06605,550
"ANN_64","ANN01437",39.68894,-99.06605,550
"ANN_64","ANN01438",39.68894,-99.06605,550
"ANN_64","ANN01439",39.68894,-99.06605,550
"ANN_64","ANN01440",39.68894,-99.06605,550
"ANN_65","ANN01410",39.82806,-99.9072,709
"ANN_65","ANN01411",39.82806,-99.9072,709
"ANN_65","ANN01412",39.82806,-99.9072,709
"ANN_65","ANN01413",39.82806,-99.9072,709
"ANN_65","ANN01414",39.82806,-99.9072,709
"ANN_65","ANN01415",39.82806,-99.9072,709
"ANN_65","ANN01416",39.82806,-99.9072,709
"ANN_65","ANN01417",39.82806,-99.9072,709
"ANN_65","ANN01418",39.82806,-99.9072,709
"ANN_65","ANN01419",39.82806,-99.9072,709
"ANN_65","ANN01420",39.82806,-99.9072,709
"ANN_65","ANN01421",39.82806,-99.9072,709
"ANN_65","ANN01422",39.82806,-99.9072,709
"ANN_65","ANN01423",39.82806,-99.9072,709
"ANN_65","ANN01424",39.82806,-99.9072,709
"ANN_65","ANN01425",39.82806,-99.9072,709
"ANN_65","ANN01426",39.82806,-99.9072,709
"ANN_65","ANN01427",39.82806,-99.9072,709
"ANN_65","ANN01428",39.82806,-99.9072,709
"ANN_65","ANN01429",39.82806,-99.9072,709
"ANN_65","ANN01430",39.82806,-99.9072,709
"ANN_65","ANN01431",39.82806,-99.9072,709
"ANN_65","ANN01432",39.82806,-99.9072,709
"ANN_65","ANN01433",39.82806,-99.9072,709
"ANN_65","ANN01434",39.82806,-99.9072,709
"ANN_65","ANN01435",39.82806,-99.9072,709
"ANN_65","ANN01436",39.82806,-99.9072,709
"ANN_65","ANN01437",39.82806,-99.9072,709
"ANN_65","ANN01438",39.82806,-99.9072,709
"ANN_65","ANN01439",39.82806,-99.9072,709
"ANN_65","ANN01440",39.82806,-99.9072,709
"ANN_65","ANN01441",39.82806,-99.9072,709
"ANN_65","ANN01442",39.82806,-99.9072,709
"ANN_65","ANN01443",39.82806,-99.9072,709
"ANN_65","ANN01444",39.82806,-99.9072,709
"ANN_65","ANN01445",39.82806,-99.9072,709
"ANN_65","ANN01446",39.82806,-99.9072,709
"ANN_65","ANN01447",39.82806,-99.9072,709
"ANN_65","ANN01448",39.82806,-99.9072,709
"ANN_65","ANN01449",39.82806,-99.9072,709
"ANN_65","ANN01450",39.82806,-99.9072,709
"ANN_66","ANN01451",49.29649,-100.40875,505
"ANN_66","ANN01452",49.29649,-100.40875,505
"ANN_66","ANN01453",49.29649,-100.40875,505
"ANN_66","ANN01454",49.29649,-100.40875,505
"ANN_66","ANN01455",49.29649,-100.40875,505
"ANN_66","ANN01456",49.29649,-100.40875,505
"ANN_66","ANN01457",49.29649,-100.40875,505
"ANN_66","ANN01458",49.29649,-100.40875,505
"ANN_66","ANN01459",49.29649,-100.40875,505
"ANN_66","ANN01460",49.29649,-100.40875,505
"ANN_67","ANN01461",40.07698,-94.86874,324
"ANN_67","ANN01462",40.07698,-94.86874,324
"ANN_67","ANN01463",40.07698,-94.86874,324
"ANN_67","ANN01464",40.07698,-94.86874,324
"ANN_67","ANN01465",40.07698,-94.86874,324
"ANN_67","ANN01466",40.07698,-94.86874,324
"ANN_67","ANN01467",40.07698,-94.86874,324
"ANN_67","ANN01468",40.07698,-94.86874,324
"ANN_67","ANN01469",40.07698,-94.86874,324
"ANN_67","ANN01470",40.07698,-94.86874,324
"ANN_68","ANN01471",47.24255,-101.04321,525
"ANN_68","ANN01472",47.24255,-101.04321,525
"ANN_68","ANN01473",47.24255,-101.04321,525
"ANN_68","ANN01474",47.24255,-101.04321,525
"ANN_68","ANN01475",47.24255,-101.04321,525
"ANN_68","ANN01476",47.24255,-101.04321,525
"ANN_68","ANN01477",47.24255,-101.04321,525
"ANN_68","ANN01478",47.24255,-101.04321,525
"ANN_68","ANN01479",47.24255,-101.04321,525
"ANN_68","ANN01480",47.24255,-101.04321,525
"ANN_69","ANN01481",44.50105,-100.0715,549
"ANN_69","ANN01482",44.50105,-100.0715,549
"ANN_69","ANN01483",44.50105,-100.0715,549
"ANN_69","ANN01484",44.50105,-100.0715,549
"ANN_69","ANN01485",44.50105,-100.0715,549
"ANN_69","ANN01486",44.50105,-100.0715,549
"ANN_69","ANN01487",44.50105,-100.0715,549
"ANN_69","ANN01488",44.50105,-100.0715,549
"ANN_69","ANN01489",44.50105,-100.0715,549
"ANN_69","ANN01490",44.50105,-100.0715,549
"ANN_70","ANN01491",42.8228,-96.78587,381
"ANN_70","ANN01492",42.8228,-96.78587,381
"ANN_70","ANN01493",42.8228,-96.78587,381
"ANN_70","ANN01494",42.8228,-96.78587,381
"ANN_70","ANN01495",42.8228,-96.78587,381
"ANN_70","ANN01496",42.8228,-96.78587,381
"ANN_70","ANN01497",42.8228,-96.78587,381
"ANN_70","ANN01498",42.8228,-96.78587,381
"ANN_70","ANN01499",42.8228,-96.78587,381
"ANN_70","ANN01500",42.8228,-96.78587,381
"ANN_71","ANN01501",49.23184,-102.9884,585
"ANN_71","ANN01502",49.23184,-102.9884,585
"ANN_71","ANN01503",49.23184,-102.9884,585
"ANN_71","ANN01504",49.23184,-102.9884,585
"ANN_71","ANN01505",49.23184,-102.9884,585
"ANN_71","ANN01506",49.23184,-102.9884,585
"ANN_71","ANN01507",49.23184,-102.9884,585
"ANN_71","ANN01508",49.23184,-102.9884,585
"ANN_71","ANN01509",49.23184,-102.9884,585
"ANN_71","ANN01510",49.23184,-102.9884,585
