Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type
Populus trichocarpa,HE,Ptrichocharpa_HE10,,,49.28,-121.67,33,Holliday,Capture
Populus trichocarpa,HE,Ptrichocharpa_HE11,,,49.28,-121.67,33,Holliday,Capture
Populus trichocarpa,HE,Ptrichocharpa_HE12,,,49.29,-121.67,33,Holliday,Capture
Populus trichocarpa,HE,Ptrichocharpa_HE14,,,49.29,-121.67,33,Holliday,Capture
Populus trichocarpa,HE,Ptrichocharpa_HE15,,,49.29,-121.67,33,Holliday,Capture
Populus trichocarpa,HE,Ptrichocharpa_HE16,,,49.29,-121.67,33,Holliday,Capture
Populus trichocarpa,HE,Ptrichocharpa_HE17,,,49.29,-121.67,33,Holliday,Capture
Populus trichocarpa,HE,Ptrichocharpa_HE18,,,49.29,-121.67,33,Holliday,Capture
Populus trichocarpa,HE,Ptrichocharpa_HE19,,,49.29,-121.67,33,Holliday,Capture
Populus trichocarpa,HL,Ptrichocharpa_HL00,,,44.42,-123.33,300,Holliday,Capture
Populus trichocarpa,HL,Ptrichocharpa_HL01,,,44.42,-123.33,300,Holliday,Capture
Populus trichocarpa,HL,Ptrichocharpa_HL03,,,44.42,-123.33,300,Holliday,Capture
Populus trichocarpa,HM,Ptrichocharpa_HM00,,,50.93,-124.85,46,Holliday,Capture
Populus trichocarpa,HM,Ptrichocharpa_HM04,,,50.95,-124.9,37,Holliday,Capture
Populus trichocarpa,HM,Ptrichocharpa_HM09,,,51.23,-124.95,88,Holliday,Capture
Populus trichocarpa,HM,Ptrichocharpa_HM14,,,51.28,-124.83,152,Holliday,Capture
Populus trichocarpa,HP,Ptrichocharpa_HP00,,,49.4,-121.55,500,Holliday,Capture
Populus trichocarpa,HP,Ptrichocharpa_HP03,,,49.43,-121.43,61,Holliday,Capture
Populus trichocarpa,HP,Ptrichocharpa_HP06,,,49.43,-121.43,61,Holliday,Capture
Populus trichocarpa,HP,Ptrichocharpa_HP07,,,49.43,-121.43,61,Holliday,Capture
Populus trichocarpa,HR,Ptrichocharpa_HR01,,,49.23,-121.85,30,Holliday,Capture
Populus trichocarpa,HR,Ptrichocharpa_HR04,,,49.28,-121.95,40,Holliday,Capture
