Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type,
Arabidopsis thaliana,,Athal_LABAS-A,France,16,43.0084,1.42,397,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LABAS-B,France,16,43.0087,1.4201,396,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LABR-A,France,16,43.5312,2.2626,206,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LACR-A,France,16,42.9999,1.0757,497,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LACR-C,France,16,43.0002,1.0756,493,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LAGR-A,France,16,43.7953,1.0738,264,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LAMA-A,France,16,43.4874,1.2436,182,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LAMA-B,France,16,43.4797,1.2416,182,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LANT-B,France,16,43.5649,1.6524,246,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LANT-C,France,12,43.5648,1.652,246,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LANT-D,France,12,43.5648,1.652,246,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LAUZ-A,France,15,44.2561,1.1405,176,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LECT-A,France,16,43.9117,0.6297,85,Roux,PoolSeq,
Arabidopsis thaliana,,Athal_LECT-B,France,16,43.9117,0.6297,85,Roux,PoolSeq,
