## METRICS CLASS	picard.analysis.CollectWgsMetricsWithNonZeroCoverage$WgsMetricsWithNonZeroCoverage
CATEGORY	GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	FOLD_80_BASE_PENALTY	FOLD_90_BASE_PENALTY	FOLD_95_BASE_PENALTY	HET_SNP_SENSITIVITY	HET_SNP_Q
NON_ZERO_REGIONS	110337256	17.783791	14.993696	16	5	0	0.028138	0	0.003052	0.018438	0.018035	0.053633	0.121297	1	0.944685	0.816052	0.59791	0.353783	0.169037	0.071514	0.018368	0.010098	0.007169	0.005616	0.004648	0.004001	0.00358	1.778379	2.540542	4.445948	0.964687	15	Athaliana_SWE_6177
WHOLE_GENOME	119482896	17.06683	14.404041	16	6	0	0.022228	0	0.000859	0.021306	0.007426	0.056696	0.108514	0.961446	0.916287	0.791775	0.57991	0.345296	0.16709	0.069944	0.013166	0.005494	0.003975	0.003415	0.003125	0.002945	0.002816	1.896314	3.413366	8.533415	0.931031	12	Athaliana_SWE_6180
NON_ZERO_REGIONS	114876369	17.751208	14.270517	17	5	0	0.022228	0	0.000859	0.021306	0.007426	0.056696	0.108514	1	0.95303	0.823525	0.603164	0.359142	0.17379	0.072749	0.013693	0.005714	0.004134	0.003552	0.00325	0.003063	0.002929	1.775121	2.535887	3.550242	0.968274	15	Athaliana_SWE_6180
WHOLE_GENOME	119482896	21.632229	17.940965	21	8	0	0.026153	0	0.003211	0.01331	0.002582	0.053047	0.098303	0.925038	0.892621	0.824938	0.702536	0.541096	0.369399	0.219783	0.058971	0.019889	0.011819	0.008908	0.007212	0.006101	0.00534	1.966566	5.408057	?	0.90716	10	Athaliana_SWE_6184
NON_ZERO_REGIONS	110526246	23.385227	17.520497	22	7	0	0.026153	0	0.003211	0.01331	0.002582	0.053047	0.098303	1	0.964956	0.891788	0.759467	0.584944	0.399333	0.237594	0.06375	0.0215	0.012777	0.00963	0.007797	0.006596	0.005773	1.798864	2.598359	3.897538	0.980605	17	Athaliana_SWE_6184
WHOLE_GENOME	119482896	15.064408	14.360037	14	7	0	0.026761	0	0.003202	0.018125	0.005346	0.026305	0.079738	0.900591	0.80625	0.657255	0.479413	0.305799	0.167254	0.079944	0.017547	0.007222	0.004757	0.00366	0.003075	0.002719	0.002468	3.012882	15.064408	?	0.837484	8	Athaliana_SWE_6188
NON_ZERO_REGIONS	107605184	16.727253	14.183013	15	7	0	0.026761	0	0.003202	0.018125	0.005346	0.026305	0.079738	1	0.895246	0.729804	0.532332	0.339554	0.185716	0.088768	0.019484	0.00802	0.005282	0.004064	0.003414	0.003019	0.002741	2.090907	4.181813	8.363626	0.929641	12	Athaliana_SWE_6188
WHOLE_GENOME	119482896	16.470917	15.454759	15	7	0	0.029869	0	0.003281	0.011829	0.003601	0.03852	0.087101	0.918665	0.855674	0.717044	0.525427	0.332924	0.183572	0.093164	0.026246	0.011461	0.007189	0.005377	0.00437	0.003751	0.003355	2.352988	8.235459	?	0.879585	9	Athaliana_SWE_6189
NON_ZERO_REGIONS	109764804	17.92918	15.292181	16	6	0	0.029869	0	0.003281	0.011829	0.003601	0.03852	0.087101	1	0.931431	0.780528	0.571946	0.3624	0.199825	0.101412	0.02857	0.012475	0.007825	0.005853	0.004757	0.004083	0.003652	1.992131	2.988197	4.482295	0.957366	14	Athaliana_SWE_6189
WHOLE_GENOME	119482896	18.464766	13.819085	18	4	0	0.016508	0	0.002416	0.024024	0.00494	0.041093	0.088981	0.938719	0.920086	0.888269	0.75196	0.425003	0.142324	0.038143	0.010796	0.00685	0.005232	0.004301	0.003662	0.003239	0.002983	1.420367	2.308096	?	0.928106	11	Athaliana_SWE_6191
NON_ZERO_REGIONS	112160811	19.670184	13.406082	19	4	0	0.016508	0	0.002416	0.024024	0.00494	0.041093	0.088981	1	0.980151	0.946257	0.801049	0.452748	0.151615	0.040633	0.0115	0.007297	0.005573	0.004582	0.003901	0.003451	0.003177	1.311346	1.639182	2.185576	0.988482	19	Athaliana_SWE_6191
WHOLE_GENOME	119482896	18.644314	13.828552	19	5	0	0.018029	0	0.00242	0.083917	0.034826	0.036886	0.176078	0.933756	0.906998	0.852339	0.710734	0.461445	0.210454	0.069631	0.011481	0.00625	0.004436	0.003614	0.003143	0.002832	0.002624	1.553693	3.728863	?	0.918201	11	Athaliana_SWE_6192
NON_ZERO_REGIONS	111567922	19.967	13.35609	19	5	0	0.018029	0	0.00242	0.083917	0.034826	0.036886	0.176078	1	0.971343	0.912807	0.761155	0.494181	0.225384	0.074571	0.012295	0.006693	0.004751	0.00387	0.003366	0.003033	0.002811	1.426214	1.9967	2.852429	0.982235	18	Athaliana_SWE_6192
WHOLE_GENOME	119482896	16.442108	15.466098	15	6	0	0.028424	0	0.003052	0.011085	0.004771	0.044109	0.091441	0.922885	0.864626	0.727627	0.52822	0.327835	0.176002	0.087031	0.023565	0.010111	0.006283	0.00474	0.003936	0.003457	0.003151	2.348873	8.221054	?	0.886293	9	Athaliana_SWE_6193
NON_ZERO_REGIONS	110268967	17.815989	15.320261	16	6	0	0.028424	0	0.003052	0.011085	0.004771	0.044109	0.091441	1	0.936873	0.788426	0.572357	0.355228	0.190708	0.094303	0.025534	0.010956	0.006808	0.005136	0.004264	0.003746	0.003414	1.979554	2.969331	4.453997	0.960269	14	Athaliana_SWE_6193
WHOLE_GENOME	119482896	24.080401	17.21942	24	7	0	0.026729	0	0.003039	0.014973	0.004359	0.045655	0.094755	0.928564	0.906306	0.872025	0.794522	0.654313	0.472615	0.29351	0.076299	0.021685	0.01159	0.008121	0.006195	0.005052	0.004352	1.720029	4.0134	?	0.91668	11	Athaliana_SWE_6194
NON_ZERO_REGIONS	110947567	25.932935	16.470505	25	7	0	0.026729	0	0.003039	0.014973	0.004359	0.045655	0.094755	1	0.976029	0.939111	0.855646	0.70465	0.508974	0.31609	0.082168	0.023353	0.012481	0.008746	0.006672	0.005441	0.004687	1.525467	2.161078	3.241617	0.98713	19	Athaliana_SWE_6194
WHOLE_GENOME	119482896	20.338769	15.850156	20	7	0	0.024242	0	0.003523	0.059356	0.010573	0.031326	0.12902	0.924625	0.895912	0.831792	0.698633	0.508807	0.316705	0.170288	0.038973	0.012835	0.007562	0.005447	0.004314	0.003667	0.003271	1.848979	5.084692	?	0.906207	10	Athaliana_SWE_6195
NON_ZERO_REGIONS	110476927	21.996765	15.337429	21	6	0	0.024242	0	0.003523	0.059356	0.010573	0.031326	0.12902	1	0.968945	0.899599	0.755585	0.550285	0.342522	0.18417	0.04215	0.013881	0.008178	0.005891	0.004666	0.003966	0.003537	1.692059	2.444085	3.666128	0.979712	17	Athaliana_SWE_6195
WHOLE_GENOME	119482896	20.674388	16.187875	20	7	0	0.025242	0	0.003037	0.05544	0.007218	0.045803	0.13674	0.927544	0.89902	0.834708	0.70412	0.519121	0.330339	0.182258	0.04262	0.013079	0.007488	0.0055	0.004442	0.003833	0.003436	1.87949	5.168597	?	0.90928	10	Athaliana_SWE_6198
NON_ZERO_REGIONS	110825610	22.289394	15.700953	21	6	0	0.025242	0	0.003037	0.05544	0.007218	0.045803	0.13674	1	0.969249	0.899912	0.759123	0.559672	0.356144	0.196496	0.04595	0.014101	0.008073	0.00593	0.004789	0.004133	0.003705	1.714569	2.476599	3.714899	0.979974	17	Athaliana_SWE_6198
WHOLE_GENOME	119482896	31.255916	23.14799	30	13	0	0.028178	0	0.002785	0.012192	0.007985	0.048271	0.09941	0.925167	0.894371	0.853773	0.792581	0.708549	0.609313	0.503482	0.297863	0.148498	0.069757	0.034769	0.019598	0.012666	0.009204	2.232565	7.813979	?	0.907635	10	Athaliana_SWE_6201
NON_ZERO_REGIONS	110541632	33.784081	22.220684	31	11	0	0.028178	0	0.002785	0.012192	0.007985	0.048271	0.09941	1	0.966713	0.922831	0.85669	0.765861	0.658598	0.544206	0.321956	0.160509	0.075399	0.037581	0.021183	0.01369	0.009948	1.876893	3.07128	4.826297	0.980979	17	Athaliana_SWE_6201
WHOLE_GENOME	119482896	18.029475	15.314818	17	7	0	0.031186	0	0.002422	0.031392	0.005991	0.03478	0.10577	0.92088	0.872718	0.760657	0.589714	0.401773	0.240549	0.129862	0.0351	0.012877	0.007184	0.005081	0.004051	0.003453	0.003046	2.253684	9.014738	?	0.886017	9	Athaliana_SWE_6202
NON_ZERO_REGIONS	110029408	19.578528	14.978884	18	7	0	0.031186	0	0.002422	0.031392	0.005991	0.03478	0.10577	1	0.9477	0.826011	0.640381	0.436293	0.261217	0.141019	0.038116	0.013984	0.007801	0.005518	0.004399	0.00375	0.003307	1.957853	2.796933	4.894632	0.961994	14	Athaliana_SWE_6202
WHOLE_GENOME	119482896	25.886555	16.555995	27	7	0	0.016866	0	0.003598	0.130152	0.000999	0.025323	0.176938	0.927792	0.905473	0.877311	0.824637	0.727937	0.576394	0.389375	0.098736	0.019539	0.009525	0.006448	0.004862	0.004043	0.003535	1.61791	4.314426	?	0.915277	11	Athaliana_SWE_6203
NON_ZERO_REGIONS	110855223	27.901262	15.466769	28	7	0	0.016866	0	0.003598	0.130152	0.000999	0.025323	0.176938	1	0.975944	0.945591	0.888818	0.784592	0.621254	0.41968	0.106421	0.021059	0.010266	0.00695	0.00524	0.004358	0.00381	1.468487	1.992947	3.10014	0.984746	18	Athaliana_SWE_6203
WHOLE_GENOME	119482896	21.876991	17.11282	21	7	0	0.026218	0	0.003435	0.01535	0.008154	0.057402	0.11056	0.92057	0.893149	0.839209	0.731354	0.570616	0.388028	0.225198	0.053652	0.016287	0.009302	0.006757	0.005435	0.004644	0.004145	1.823083	7.29233	?	0.905325	10	Athaliana_SWE_6209
NON_ZERO_REGIONS	109992374	23.764614	16.530517	23	7	0	0.026218	0	0.003435	0.01535	0.008154	0.057402	0.11056	1	0.970212	0.911619	0.794458	0.61985	0.421508	0.244629	0.058282	0.017692	0.010104	0.00734	0.005904	0.005045	0.004503	1.697472	2.376461	3.394945	0.983365	18	Athaliana_SWE_6209
WHOLE_GENOME	119482896	16.223208	15.293935	15	7	0	0.027524	0	0.003376	0.011028	0.003502	0.048041	0.09347	0.911522	0.851587	0.72045	0.529411	0.330045	0.173728	0.08187	0.020156	0.008972	0.005938	0.004602	0.003896	0.003462	0.003179	2.317601	16.223208	?	0.874615	9	Athaliana_SWE_6210
NON_ZERO_REGIONS	108911346	17.797924	15.118924	16	6	0	0.027524	0	0.003376	0.011028	0.003502	0.048041	0.09347	1	0.934247	0.79038	0.580799	0.362081	0.190591	0.089816	0.022113	0.009843	0.006515	0.005049	0.004274	0.003798	0.003488	1.977547	2.966321	4.449481	0.959416	14	Athaliana_SWE_6210
WHOLE_GENOME	119482896	45.139165	22.674955	47	7	0	0.019548	0	0.00281	0.014555	0.001295	0.040177	0.078385	0.92926	0.915647	0.90795	0.902248	0.896838	0.890224	0.877984	0.757649	0.392289	0.104018	0.032229	0.021294	0.016643	0.012909	1.187873	2.655245	?	0.922546	11	Athaliana_SWE_6214
NON_ZERO_REGIONS	111030640	48.575404	19.656477	48	6	0	0.019548	0	0.00281	0.014555	0.001295	0.040177	0.078385	1	0.985351	0.977068	0.970932	0.96511	0.957993	0.944821	0.815325	0.422152	0.111937	0.034682	0.022915	0.01791	0.013892	1.214385	1.387869	1.734836	0.99257	21	Athaliana_SWE_6214
WHOLE_GENOME	119482896	21.820331	15.976567	22	6	0	0.023364	0	0.003437	0.011209	0.001908	0.058058	0.097977	0.921907	0.898978	0.86457	0.787491	0.625753	0.388301	0.176584	0.025784	0.011522	0.007815	0.006	0.004959	0.004299	0.003863	1.558595	5.455083	?	0.90906	10	Athaliana_SWE_6216
NON_ZERO_REGIONS	110152107	23.668692	15.268406	23	5	0	0.023364	0	0.003437	0.011209	0.001908	0.058058	0.097977	1	0.975129	0.937806	0.854198	0.67876	0.421193	0.191543	0.027968	0.012498	0.008477	0.006508	0.005379	0.004663	0.00419	1.479293	1.972391	2.958587	0.985982	19	Athaliana_SWE_6216
WHOLE_GENOME	119482896	23.757618	17.860299	24	8	0	0.022326	0	0.003458	0.020379	0.001611	0.058463	0.106237	0.92068	0.891633	0.84161	0.758272	0.635981	0.479462	0.310329	0.079782	0.020085	0.010706	0.007585	0.005878	0.004916	0.004319	1.979802	7.919206	?	0.905029	10	Athaliana_SWE_6217
NON_ZERO_REGIONS	110005503	25.804427	17.136387	25	7	0	0.022326	0	0.003458	0.020379	0.001611	0.058463	0.106237	1	0.968451	0.914118	0.8236	0.690774	0.52077	0.337065	0.086656	0.021816	0.011628	0.008238	0.006385	0.00534	0.004691	1.612777	2.580443	3.686347	0.982893	18	Athaliana_SWE_6217
WHOLE_GENOME	119482896	38.347531	25.527223	39	15	0	0.023724	0	0.002876	0.017738	0.006125	0.058967	0.109429	0.924915	0.901301	0.871815	0.833717	0.785162	0.725685	0.656456	0.491725	0.300437	0.139144	0.053991	0.023679	0.014739	0.011356	2.130418	7.669506	?	0.911966	11	Athaliana_SWE_6218
NON_ZERO_REGIONS	110511577	41.46058	23.988962	41	13	0	0.023724	0	0.002876	0.017738	0.006125	0.058967	0.109429	1	0.974469	0.942589	0.901398	0.848901	0.784596	0.709747	0.531643	0.324826	0.15044	0.058374	0.025602	0.015935	0.012278	1.802634	2.764039	5.182573	0.985898	19	Athaliana_SWE_6218
WHOLE_GENOME	119482896	11.538448	11.425536	11	5	0	0.026275	0	0.003904	0.026362	0.005213	0.025443	0.087197	0.913317	0.814448	0.570893	0.291304	0.112901	0.040541	0.017663	0.007258	0.004728	0.003679	0.003124	0.002779	0.002521	0.002325	2.30769	11.538448	?	0.858664	8	Athaliana_SWE_6220
NON_ZERO_REGIONS	109125792	12.63356	11.362108	11	4	0	0.026275	0	0.003904	0.026362	0.005213	0.025443	0.087197	1	0.891747	0.625076	0.318952	0.123616	0.044388	0.019339	0.007947	0.005177	0.004028	0.003421	0.003043	0.00276	0.002545	1.804794	3.15839	4.211187	0.93966	12	Athaliana_SWE_6220
WHOLE_GENOME	119482896	11.708998	12.410442	12	3	0	0.022041	0	0.002528	0.022654	0.011882	0.03441	0.093516	0.919178	0.8639	0.657773	0.265714	0.056504	0.015503	0.008671	0.004904	0.00365	0.003115	0.002846	0.002676	0.002551	0.002448	1.672714	5.854499	?	0.883579	9	Athaliana_SWE_6221
NON_ZERO_REGIONS	109826093	12.738548	12.427659	12	3	0	0.022041	0	0.002528	0.022654	0.011882	0.03441	0.093516	1	0.939861	0.71561	0.289078	0.061472	0.016866	0.009434	0.005335	0.003971	0.003389	0.003096	0.002911	0.002776	0.002664	1.592319	2.123091	3.184637	0.960564	14	Athaliana_SWE_6221
WHOLE_GENOME	119482896	8.765652	11.740071	8	4	0	0.02321	0	0.003128	0.015918	0.003896	0.030945	0.077097	0.89875	0.725619	0.388623	0.132816	0.035615	0.011854	0.006346	0.003798	0.003064	0.002746	0.002562	0.002435	0.002339	0.002258	2.921884	?	?	0.805252	7	Athaliana_SWE_6231
NON_ZERO_REGIONS	107385209	9.753164	11.98855	9	4	0	0.02321	0	0.003128	0.015918	0.003896	0.030945	0.077097	1	0.807365	0.432404	0.147779	0.039627	0.01319	0.00706	0.004226	0.003409	0.003055	0.002851	0.002709	0.002603	0.002512	1.950633	3.251055	4.876582	0.895721	10	Athaliana_SWE_6231
WHOLE_GENOME	119482896	30.037585	17.473091	31	6	0	0.016331	0	0.00233	0.07981	0.00186	0.04244	0.14277	0.92919	0.913668	0.901605	0.883408	0.842977	0.748881	0.570991	0.160179	0.02917	0.014599	0.009646	0.006851	0.005504	0.004724	1.365345	3.003759	?	0.920751	11	Athaliana_SWE_6235
NON_ZERO_REGIONS	111022253	32.326652	15.95549	32	6	0	0.016331	0	0.00233	0.07981	0.00186	0.04244	0.14277	1	0.983295	0.970314	0.95073	0.907217	0.805951	0.614504	0.172385	0.031393	0.015712	0.010381	0.007373	0.005924	0.005084	1.293066	1.616333	2.15511	0.990043	20	Athaliana_SWE_6235
WHOLE_GENOME	119482896	8.740843	10.498574	8	2	0	0.019259	0	0.002787	0.024332	0.00107	0.031748	0.079196	0.918798	0.839864	0.378491	0.057787	0.011685	0.006417	0.004756	0.003415	0.002884	0.002606	0.002449	0.00235	0.002273	0.002214	1.748169	4.370422	?	0.857466	8	Athaliana_SWE_6237
NON_ZERO_REGIONS	109780607	9.51335	10.611883	9	2	0	0.019259	0	0.002787	0.024332	0.00107	0.031748	0.079196	1	0.91409	0.411941	0.062894	0.012717	0.006984	0.005176	0.003717	0.003139	0.002836	0.002666	0.002558	0.002474	0.002409	1.585558	1.90267	2.378337	0.932951	12	Athaliana_SWE_6237
WHOLE_GENOME	119482896	14.309936	13.396541	14	4	0	0.022379	0	0.003397	0.011676	0.004993	0.044468	0.086914	0.920966	0.879585	0.750216	0.474559	0.192947	0.055242	0.01812	0.007066	0.004688	0.003757	0.003251	0.002944	0.002744	0.002603	1.788742	4.769979	?	0.895896	10	Athaliana_SWE_6238
NON_ZERO_REGIONS	110039631	15.537971	13.258487	15	4	0	0.022379	0	0.003397	0.011676	0.004993	0.044468	0.086914	1	0.955068	0.814597	0.515284	0.209505	0.059982	0.019675	0.007672	0.00509	0.004079	0.00353	0.003196	0.002979	0.002827	1.553797	2.21971	3.107594	0.972675	16	Athaliana_SWE_6238
WHOLE_GENOME	119482896	11.656277	10.208812	11	5	0	0.026815	0	0.003773	0.028147	0.002652	0.030183	0.09157	0.910775	0.80789	0.575739	0.311729	0.130856	0.049364	0.020666	0.007182	0.004365	0.003244	0.002617	0.002169	0.001817	0.001533	2.331255	11.656277	?	0.855348	8	Athaliana_SWE_6240
NON_ZERO_REGIONS	108821975	12.798204	9.990761	12	5	0	0.026815	0	0.003773	0.028147	0.002652	0.030183	0.09157	1	0.887036	0.632143	0.342268	0.143675	0.054199	0.02269	0.007885	0.004793	0.003561	0.002873	0.002382	0.001995	0.001683	2.133034	3.199551	4.266068	0.93861	12	Athaliana_SWE_6240
WHOLE_GENOME	119482896	5.934522	8.901862	5	3	0	0.027236	0	0.00321	0.049518	0.008594	0.033745	0.122303	0.872378	0.558281	0.165848	0.033113	0.009498	0.005177	0.003869	0.002935	0.00256	0.002333	0.002158	0.00202	0.001893	0.001775	2.967261	?	?	0.708639	5	Athaliana_SWE_6241
NON_ZERO_REGIONS	104234232	6.802697	9.215741	6	3	0	0.027236	0	0.00321	0.049518	0.008594	0.033745	0.122303	1	0.639953	0.19011	0.037957	0.010887	0.005934	0.004435	0.003364	0.002935	0.002674	0.002473	0.002316	0.00217	0.002035	2.267566	3.401349	6.802697	0.810924	7	Athaliana_SWE_6241
WHOLE_GENOME	119482896	9.333295	11.973777	8	4	0	0.021195	0	0.002954	0.032705	0.009263	0.038307	0.104424	0.901162	0.746028	0.43039	0.164717	0.04834	0.015622	0.007558	0.004068	0.003131	0.002722	0.00251	0.002374	0.002274	0.002192	3.111098	9.333295	?	0.81378	7	Athaliana_SWE_6242
NON_ZERO_REGIONS	107673443	10.356956	12.185814	9	4	0	0.021195	0	0.002954	0.032705	0.009263	0.038307	0.104424	1	0.827851	0.477594	0.182783	0.053642	0.017335	0.008387	0.004514	0.003474	0.00302	0.002786	0.002635	0.002523	0.002433	2.071391	3.452319	5.178478	0.902494	10	Athaliana_SWE_6242
WHOLE_GENOME	119482896	8.754542	11.322605	8	3	0	0.027384	0	0.003097	0.034554	0.006915	0.028992	0.100942	0.919088	0.789767	0.384417	0.087954	0.01714	0.007314	0.005041	0.003591	0.003114	0.002864	0.002696	0.00256	0.002432	0.002326	2.188635	8.754542	?	0.833293	8	Athaliana_SWE_6243
NON_ZERO_REGIONS	109815293	9.525249	11.495496	9	3	0	0.027384	0	0.003097	0.034554	0.006915	0.028992	0.100942	1	0.859294	0.418259	0.095697	0.018649	0.007958	0.005485	0.003908	0.003388	0.003116	0.002933	0.002785	0.002646	0.00253	1.90505	2.381312	3.175083	0.906204	10	Athaliana_SWE_6243
WHOLE_GENOME	119482896	11.337932	12.775756	10	5	0	0.026732	0	0.003228	0.012219	0.013511	0.055703	0.111394	0.908608	0.782847	0.550393	0.294093	0.115259	0.038947	0.015413	0.006121	0.004183	0.003365	0.002923	0.002671	0.002505	0.002387	2.834483	11.337932	?	0.84598	8	Athaliana_SWE_6244
NON_ZERO_REGIONS	108563074	12.478359	12.861056	11	5	0	0.026732	0	0.003228	0.012219	0.013511	0.055703	0.111394	1	0.86159	0.605755	0.323675	0.126852	0.042864	0.016963	0.006736	0.004604	0.003704	0.003217	0.00294	0.002757	0.002627	2.079726	3.11959	6.239179	0.930938	12	Athaliana_SWE_6244
WHOLE_GENOME	119482896	25.454892	16.002233	26	5	0	0.01211	0	0.002223	0.079739	0.001604	0.062073	0.157749	0.929248	0.91374	0.898228	0.864275	0.77377	0.583678	0.332523	0.047825	0.012638	0.007812	0.005704	0.004664	0.004027	0.003612	1.414161	2.828321	?	0.920648	11	Athaliana_SWE_6252
NON_ZERO_REGIONS	111029214	27.393008	14.915686	27	5	0	0.01211	0	0.002223	0.079739	0.001604	0.062073	0.157749	1	0.983312	0.966618	0.930081	0.832684	0.628119	0.357841	0.051466	0.0136	0.008407	0.006138	0.00502	0.004334	0.003887	1.304429	1.611353	2.282751	0.989949	20	Athaliana_SWE_6252
WHOLE_GENOME	119482896	7.594272	11.456522	7	3	0	0.024261	0	0.003151	0.041078	0.010584	0.03937	0.118444	0.886225	0.669383	0.296578	0.077487	0.018361	0.007475	0.004963	0.003491	0.002921	0.002634	0.002466	0.002349	0.002261	0.002187	3.797136	?	?	0.768884	6	Athaliana_SWE_6255
NON_ZERO_REGIONS	105888738	8.569236	11.821486	7	3	0	0.024261	0	0.003151	0.041078	0.010584	0.03937	0.118444	1	0.755319	0.334654	0.087435	0.020718	0.008435	0.0056	0.003939	0.003296	0.002972	0.002783	0.00265	0.002551	0.002468	2.142309	4.284618	4.284618	0.866729	9	Athaliana_SWE_6255
WHOLE_GENOME	119482896	18.139872	16.137612	17	8	0	0.02151	0	0.003128	0.023187	0.001677	0.048092	0.097595	0.921178	0.857274	0.739166	0.589068	0.4229	0.262762	0.140529	0.032415	0.011225	0.006783	0.005055	0.004131	0.003579	0.003219	2.59141	9.069936	?	0.886137	9	Athaliana_SWE_6258
NON_ZERO_REGIONS	110065056	19.692031	15.87894	18	7	0	0.02151	0	0.003128	0.023187	0.001677	0.048092	0.097595	1	0.930627	0.802414	0.639472	0.459086	0.285245	0.152553	0.035188	0.012186	0.007363	0.005488	0.004484	0.003885	0.003495	1.969203	3.282005	4.923008	0.961745	14	Athaliana_SWE_6258
WHOLE_GENOME	119482896	27.492572	17.513569	28	7	0	0.019599	0	0.003037	0.01334	0.003482	0.077415	0.116873	0.929355	0.912812	0.893426	0.855826	0.779619	0.641134	0.445834	0.113428	0.022623	0.011406	0.007964	0.006108	0.005103	0.00446	1.527365	3.436572	?	0.920442	11	Athaliana_SWE_6268
NON_ZERO_REGIONS	111041975	29.582437	16.377354	29	6	0	0.019599	0	0.003037	0.01334	0.003482	0.077415	0.116873	1	0.9822	0.961341	0.920882	0.838882	0.68987	0.479725	0.122051	0.024342	0.012273	0.008569	0.006572	0.005491	0.004799	1.408687	1.848902	2.689312	0.990326	20	Athaliana_SWE_6268
WHOLE_GENOME	119482896	14.783615	13.502732	15	4	0	0.02432	0	0.003523	0.008719	0.005494	0.045078	0.087134	0.925553	0.895903	0.789709	0.504701	0.194044	0.052157	0.01813	0.007995	0.005376	0.004229	0.003586	0.003197	0.002931	0.002743	1.642624	3.695904	?	0.905373	10	Athaliana_SWE_6276
NON_ZERO_REGIONS	110587811	15.972729	13.341496	15	4	0	0.02432	0	0.003523	0.008719	0.005494	0.045078	0.087134	1	0.967965	0.853229	0.545296	0.209652	0.056352	0.019589	0.008638	0.005809	0.004569	0.003874	0.003454	0.003166	0.002964	1.452066	1.996591	2.662121	0.978126	17	Athaliana_SWE_6276
WHOLE_GENOME	119482896	30.027071	20.368681	31	11	0	0.021444	0	0.002732	0.014415	0.005615	0.058198	0.102403	0.931857	0.899717	0.857508	0.801904	0.72874	0.638432	0.529718	0.275616	0.089113	0.025877	0.013072	0.009363	0.007177	0.005782	2.001805	7.506768	?	0.914454	11	Athaliana_SWE_6284
NON_ZERO_REGIONS	111341017	32.222819	19.351191	32	10	0	0.021444	0	0.002732	0.014415	0.005615	0.058198	0.102403	1	0.965509	0.920214	0.860544	0.782029	0.685117	0.568454	0.295771	0.095629	0.027769	0.014027	0.010048	0.007702	0.006204	1.790157	2.929347	5.37047	0.981232	17	Athaliana_SWE_6284
WHOLE_GENOME	119482896	19.193278	14.590169	19	7	0	0.019159	0	0.004837	0.116732	0.002384	0.026562	0.169674	0.927018	0.886138	0.804595	0.663445	0.476535	0.289786	0.146692	0.025641	0.008232	0.005274	0.003995	0.003312	0.002899	0.002622	1.919328	6.397759	?	0.903468	10	Athaliana_SWE_6413
NON_ZERO_REGIONS	110762790	20.704321	14.083569	20	6	0	0.019159	0	0.004837	0.116732	0.002384	0.026562	0.169674	1	0.955901	0.867939	0.715676	0.514052	0.3126	0.158241	0.027659	0.00888	0.005689	0.004309	0.003573	0.003128	0.002828	1.72536	2.58804	4.140864	0.972398	16	Athaliana_SWE_6413
WHOLE_GENOME	119482896	7.548702	11.31336	6	5	0	0.021216	0	0.002068	0.126256	0.011344	0.108552	0.269436	0.836193	0.557175	0.304301	0.139528	0.058407	0.025224	0.012447	0.005129	0.003398	0.002748	0.002401	0.00218	0.002014	0.001876	7.548702	?	?	0.636988	4	Athaliana_SWE_6900
NON_ZERO_REGIONS	99910762	9.027463	11.820144	7	4	0	0.021216	0	0.002068	0.126256	0.011344	0.108552	0.269436	1	0.666323	0.363912	0.166861	0.069848	0.030165	0.014886	0.006133	0.004063	0.003287	0.002871	0.002607	0.002408	0.002244	3.009154	4.513732	9.027463	0.755763	6	Athaliana_SWE_6900
WHOLE_GENOME	119482896	10.355779	12.854812	9	6	0	0.024546	0	0.003164	0.029984	0.005281	0.041823	0.104798	0.891807	0.710486	0.478763	0.258828	0.107177	0.038297	0.015363	0.00602	0.004133	0.003321	0.002873	0.002608	0.002436	0.002313	3.451926	?	?	0.771091	6	Athaliana_SWE_6901
NON_ZERO_REGIONS	106555644	11.612134	13.065403	10	5	0	0.024546	0	0.003164	0.029984	0.005281	0.041823	0.104798	1	0.796682	0.536846	0.290229	0.12018	0.042943	0.017227	0.00675	0.004635	0.003724	0.003222	0.002925	0.002731	0.002594	2.903034	3.870711	5.806067	0.864042	9	Athaliana_SWE_6901
WHOLE_GENOME	119482896	9.672724	10.913318	9	4	0	0.028865	0	0.003548	0.028148	0.007245	0.030154	0.097959	0.908821	0.798582	0.475622	0.157446	0.036292	0.011866	0.006962	0.004312	0.003415	0.002983	0.002716	0.002503	0.002335	0.002199	2.418181	9.672724	?	0.837215	8	Athaliana_SWE_6913
NON_ZERO_REGIONS	108588596	10.643154	10.987311	10	3	0	0.028865	0	0.003548	0.028148	0.007245	0.030154	0.097959	1	0.878701	0.52334	0.173242	0.039933	0.013057	0.007661	0.004744	0.003757	0.003282	0.002988	0.002755	0.00257	0.00242	1.773859	2.660788	3.547718	0.920806	11	Athaliana_SWE_6913
