Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type,
Amaranthus tuberculatus,K,Atuberculatus_K19,,,39.23,-94.8,,Wright,WGS,
Amaranthus tuberculatus,K,Atuberculatus_K2,,,39.23,-94.8,,Wright,WGS,
Amaranthus tuberculatus,K,Atuberculatus_K20,,,39.23,-94.8,,Wright,WGS,
Amaranthus tuberculatus,K,Atuberculatus_K3,,,39.23,-94.8,,Wright,WGS,
Amaranthus tuberculatus,K,Atuberculatus_K4,,,39.23,-94.8,,Wright,WGS,
Amaranthus tuberculatus,K,Atuberculatus_K6,,,39.23,-94.8,,Wright,WGS,
Amaranthus tuberculatus,K,Atuberculatus_K8,,,39.23,-94.8,,Wright,WGS,
Amaranthus tuberculatus,N1,Atuberculatus_N1_1,,,42.76,-81.47,,Wright,WGS,
Amaranthus tuberculatus,N1,Atuberculatus_N1_2,,,42.76,-81.47,,Wright,WGS,
Amaranthus tuberculatus,N1,Atuberculatus_N1_3,,,42.76,-81.47,,Wright,WGS,
Amaranthus tuberculatus,N1,Atuberculatus_N1_5,,,42.76,-81.47,,Wright,WGS,
Amaranthus tuberculatus,N1,Atuberculatus_N1_6,,,42.76,-81.47,,Wright,WGS,
Amaranthus tuberculatus,N3,Atuberculatus_N3_1,,,42.82,-81.43,,Wright,WGS,
Amaranthus tuberculatus,N3,Atuberculatus_N3_2,,,42.82,-81.43,,Wright,WGS,
Amaranthus tuberculatus,N3,Atuberculatus_N3_3,,,42.82,-81.43,,Wright,WGS,
Amaranthus tuberculatus,N4,Atuberculatus_N4_2,,,43.02,-79.89,,Wright,WGS,
Amaranthus tuberculatus,N4,Atuberculatus_N4_3,,,43.02,-79.89,,Wright,WGS,
