Orthogroup,At Genes,Tau Min,Tau Z,At Node Betweenness Max,At Node Betweenness Z,At Node Strength Max,At Node Strength Z,At Node Degree Max,At Node Degree Z,At Node Closeness Max,At Node Closeness Z
OG0000887,AT2G04910/AT5G35740/AT1G29380/AT1G79480,0.593470418,-0.8872287,48878.4,1.109195279,1111.9358,-1.011573811,259,-1.312145251,9.39E-06,-1.150644058
OG0000890,SIB2/SIB1,0.844825487,-0.83540422,13952.73333,-0.781930846,908.8647,-0.615706409,261,-0.713563181,8.34E-06,-1.265407254
OG0000891,AKR4C8/ChlAKR/AKR4C10/AKR4C11,0.528559863,-0.374313343,57900.66667,1.170921638,1722.0728,-1.143599166,565,-1.083135733,9.99E-06,-0.461967254
OG0000892,AT5G22860,NA,NA,15440.33333,-0.666495226,271.6321,-1.538325912,99,-1.466887731,8.39E-06,-1.247994712
OG0000893,JAZ12/JAZ11,0.474579701,0.627453534,36633.5,0.288549998,1244.5964,-0.907956852,423,-0.842401384,9.83E-06,-0.398585113
OG0000899,AT4G14920/AT5G36670/AT5G36740/ROS4/AT1G05380,0.544010195,-0.493882751,47717.66667,0.7765759,3880.1511,1.127377928,1157,1.462443917,1.01E-05,0.45993844
OG0000900,AT2G31820/ANK1/AT5G60070/AT1G05640/AT1G07710,0.488449051,-0.208842241,44961.83333,0.588732464,1748.1979,-0.868707244,585,-0.801481441,1.00E-05,-0.014291065
OG0000901,MSS3/AT4G03290/UNE14/AGD11/AT1G05990,0.702732471,-1.489694121,34233.06667,0.099590322,1233.6384,-0.9199605,371,-0.964512714,9.15E-06,-1.368890586
OG0000902,AT5G01950/AT5G37450/AT1G06840,0.676550649,-1.114503877,69291.08333,1.992312968,1930.6085,-0.403527889,624,-0.372709875,1.01E-05,0.698737399
OG0000904,AT2G16510/AVA-P1/VHA-C3/AVA-P2/AVA-P4,0.397273758,0.807243863,48523.16667,0.461967254,3079.2525,-0.163701628,935,-0.041363253,1.02E-05,0.683295425
OG0000905,bHLH071/AT1G22490/AT1G72210,0.700295159,-1.222094289,20137.56667,-1.5353546,790.0781,-1.798786866,247,-1.785157288,8.95E-06,-1.929936146
OG0000907,AT3G15980/AT1G52360/AT1G79990,0.471541244,0.372728782,33581.4,-0.312726958,4074.9766,1.351256459,1181,1.593218818,1.02E-05,0.88568285
OG0000908,CYCP4;1/CYCP4;3/CYCP4;2/AT3G05327/CYCP1;1,0.593782752,-1.08848172,34622.06667,0.131425007,1529.065,-0.697185743,512,-0.633816056,1.00E-05,0.352253405
OG0000909,AT5G26990/HRB1/AT3G05700/AT3G06760/DI19,0.321574344,1.94608231,54006.8,0.82518363,2795.1467,-0.435736864,909,-0.152002629,1.02E-05,0.801481441
OG0000910,AT5G41761/AT5G55620/AT3G09950/AT3G55570,0.824418605,-2.004263344,9323.5,-1.890363478,528.2935,-1.760281912,183,-1.639234251,8.76E-06,-1.636908045
OG0000911,AT2G01250/AT2G44120/AT3G13580/AT1G80750,0.61346483,-1.01797463,9243.333333,-2.731346185,4195.1792,1.375908146,992,0.420740359,9.49E-06,-1.647446625
OG0000912,AT2G39980/AT5G01210,0.95544768,-1.373633546,12511.23333,-0.882985592,436.2822,-1.189222161,146,-1.154780084,8.72E-06,-1.037786983
OG0000913,AT2G45910/AT3G49060,0.37143841,1.61697471,51220.8,1.242054648,2208.1767,-0.187478112,749,0.001520275,1.01E-05,0.834622782
OG0000916,FRO4/FRO5/FRO2/FRO1/FRO3,0.726143535,-1.784862066,4148,-3.064079868,392.1195,-2.612958309,83,-2.929378147,8.35E-06,-2.356709753
OG0000917,AT4G01280/LCL1/AT5G52660/RVE8/ASG4,0.407552566,0.669396565,57108.7,0.982583005,1828.9889,-1.25598396,554,-1.327399647,1.01E-05,-0.341919531
OG0000918,AT4G02850/AT4G02860/AT1G03210,0.550902643,-0.289656858,44279.4,0.537774623,1296.493,-1.221922275,414,-1.21362533,9.80E-06,-0.844571163
OG0000919,AT2G33370/emb2171/AT1G04480,0.56329601,-0.387979921,7349.833333,-2.553180054,3592.559,0.798968654,824,-0.074257575,9.50E-06,-1.357342248
OG0000920,ERF15/ERF1/ORA59,0.766160328,-1.502363786,25909,-1.02382179,579.9124,-2.185264198,193,-2.084464854,8.99E-06,-1.899518314
OG0000921,MYB96/MYB30/MYB94/MYB60/MYB31,0.694272613,-1.643768501,26533.66667,-1.531413815,888.5436,-2.27669469,276,-2.280773333,9.04E-06,-2.449299434
OG0000922,SUC8/SUC9/SUC6/SUT4/SUC2/SUC7/SUC1/SUC5,0.554457812,-1.215262456,34785.83333,-0.48954748,908.053,-1.994530328,274,-2.021936417,9.45E-06,-1.69409384
OG0000924,AT4G36945/AT3G19310/AT1G13680/AT1G49740,0.483050746,0.030003649,27496.5,-0.882087932,1060.5941,-1.44754689,367,-1.348232243,9.64E-06,-1.178194516
OG0000925,AT4G39795/AT1G22160/AT1G78020,0.668033721,-1.069438633,36700.66667,-0.048059162,892.4372,-1.666646747,309,-1.539319374,9.49E-06,-1.382203365
OG0000926,AT5G51080/AT3G01410/AT1G24090,0.70910637,-1.256492053,15753.16667,-1.865539835,1890.2927,-0.759019564,496,-0.993481221,9.50E-06,-1.356578775
OG0000929,4CL5/4CL2/4CL1/4CL3,0.735694217,-1.633583087,33510.9,-0.611668791,858.9319,-2.073903148,233,-2.205573493,9.44E-06,-1.71224763
OG0000930,EIF4A1/EIF4A-2/AT1G72730,0.520804617,-0.053373568,45598.06667,0.634931531,3450.334,0.634187794,999,0.648754848,1.01E-05,0.277157218
OG0000931,AT4G26650/AT5G47620/AT5G55550/AT3G07810,0.459398496,0.284113311,44995.56667,0.378582965,3270.5195,0.221009661,970,0.298390494,1.03E-05,1.820676856
OG0000932,AT2G24170/EMP1/AT5G25100/TMN7/TMN6,0.508775645,-0.403963132,44667.33333,0.173262098,4173.4837,1.220640349,1159,1.211089168,1.02E-05,1.198523587
OG0000933,PME3/PME2,0.824635546,-1.380498908,30102,-0.231928064,807.7612,-1.33181523,280,-1.238118827,9.68E-06,-0.691768105
OG0000934,XTH1/XTH2/XTH3,0.976397306,-2.579145971,21273.83333,-0.27305206,825.3567,-0.696798092,159,-1.08368254,7.68E-06,-1.672774664
OG0000935,RTL1/RTL2,0.695537796,-0.842548162,18678.16667,-0.458924743,489.2794,-1.10358787,181,-0.980122375,9.48E-06,-0.363924211
OG0000936,MUR3/AT2G29040/AT2G31990/GT13/AT2G32750/AT4G13990,0.373071625,1.014012929,38584.83333,0.109679252,2482.3179,-0.292990576,757,-0.309216662,1.00E-05,-0.077611836
OG0000937,DIN10/SIP2/SIP1,0.793992333,-1.613706037,23629,-1.22449217,971.7308,-1.544309621,258,-1.728269966,9.13E-06,-1.771851483
OG0000938,AT4G14280/AT5G18980/AT3G06210,0.642483274,-0.93971319,100675.8667,2.731346185,1489.7448,-0.721035102,522,-0.608006865,9.88E-06,-0.252279746
OG0000940,CSLB03/CSLB04/CSLB01/CSLB02/ATCSLB05/CSLB06,0.738387738,-2.026792422,10795,-2.59491518,854.0108,-2.081802595,272,-2.038652554,9.01E-06,-2.209048379
OG0000941,WIN2/AT5G10740/AT5G24940/AT5G53140/AT1G43900,0.478548029,-0.108832064,28479,-1.096349707,2742.8621,-0.296483655,884,-0.074562473,1.02E-05,1.320824399
OG0000942,AT4G29260/AT4G29270,0.345543346,1.952006866,25459.16667,-0.630103484,1091.167,-1.027423157,382,-0.942476829,9.81E-06,-0.422734361
OG0000943,SRR1,0.437800866,1.342419643,27882.8,0.209806711,1443.1138,-0.201421822,504,-0.070294521,9.96E-06,0.573254207
OG0000948,AT5G27980/AT3G22490/ATECP31/RAB28,0.964262298,-2.780717657,5222.333333,-2.310442681,642.1816,-1.572992633,138,-1.958099481,7.52E-06,-2.672866332
OG0000949,AT2G38970/AT5G60710/AT3G54780/AT1G08050,0.470953777,0.161332976,57909.06667,1.173339037,1336.8348,-1.481306235,447,-1.395765722,1.00E-05,-0.349989692
OG0000950,HRD/AT5G52020/AT1G12630,0.863917112,-1.876358562,10097.33333,-1.039873156,523.8552,-1.056728282,159,-1.08368254,8.37E-06,-1.252645388
OG0000951,AT5G16110/AT3G02555/AT1G13390/AT1G68490,0.472990724,0.132352084,42706.21667,0.201421822,2453.7137,-0.540587626,730,-0.639028389,1.00E-05,-0.245693562
OG0000952,AT2G01300/AT1G15010,0.768043596,-1.159635153,18853,-1.186144449,568.5658,-1.691545559,171,-1.695372116,8.37E-06,-1.890363478
OG0000953,WRKY15/WRKY17/WRKY7/WRKY11,0.526728827,-0.355674078,41508.16667,0.099895893,1414.1878,-1.405495967,433,-1.452767892,9.47E-06,-1.674007815
OG0000954,AT5G42860/AT3G24605/AT1G45688,0.597465307,-0.653579344,30735.96667,-0.176040648,2205.1448,-0.192741306,640,-0.322640535,9.86E-06,-0.298390494
OG0000955,AOX2/AOX1B/AOX1A/AOX1C/AOX1D,0.781593778,-2.060171501,17547,-1.283212156,977.7184,-1.127952154,293,-1.191692465,9.35E-06,-1.200396355
OG0000956,NS1/SYNC1/NS2/SYNC3,0.414292811,0.739479948,27175.2,-1.225135909,4094.2291,1.226424912,1188,1.501649033,9.92E-06,-0.767972305
OG0000957,AT3G13980/AT3G42800/AT1G54200,0.781482114,-1.560600302,26627,-0.960164673,1045.7822,-1.459791432,338,-1.439788592,9.19E-06,-1.710932123
OG0000958,AMT1;1/AMT1;4/AMT1;5/AMT1;3/AMT1;2,NA,-2.540052007,49262.16667,1.136030699,558.4754,-1.710932123,200,-1.567775531,9.04E-06,-1.457149177
OG0000959,AT2G32020/AT2G32030/AT3G22560,0.796012759,-1.627996973,22245.33333,-0.907956852,1147.7671,-0.980614026,304,-1.152414227,8.46E-06,-1.845141332
OG0000960,AT5G10420/AT5G44050/AT5G65380,0.76946158,-1.507868227,41526.66667,0.640894145,748.5485,-1.403050939,254,-1.332553689,9.35E-06,-1.196033084
OG0000961,RNR1,0.816832458,-0.728645389,9877.066667,-1.062592023,2280.2341,0.42905985,575,0.094091604,9.25E-06,-0.627880106
OG0000962,AT2G46690/AT4G00880/AT5G53590/AT3G61900,0.699878788,-1.472872996,29792,-0.665356632,921.0625,-1.625407817,278,-1.652189748,9.41E-06,-1.474960391
OG0000963,AOS,0.682450914,-0.12907305,25618.73333,0.043797899,802.7639,-0.718277625,240,-0.775343305,9.15E-06,-0.723798071
OG0000965,AT5G12890,0.560652237,0.524163141,50332.46667,1.561570806,738.8275,-0.783996417,265,-0.70184577,9.59E-06,-0.198630033
OG0000966,PAO1,0.787083333,-0.618482217,25417.5,0.029193413,322.4811,-1.422015215,113,-1.353532757,8.45E-06,-1.199771631
OG0000972,PPa2/PPa3/PPa5/PPa4/PPa1,0.339280341,1.614793678,97447.83333,2.361624711,2001.9154,-1.10807101,667,-1.008535452,1.01E-05,-0.179438503
OG0000973,NET4B/NET3C/NET3B/NET4A/NET3A,0.579545455,-0.989604141,81846,2.089834127,988.4661,-1.846812074,347,-1.703100577,9.86E-06,-0.957276036
OG0000975,G6PD2/G6PD1/G6PD4/G6PD3,0.618713501,-1.046677809,35611.73333,-0.414105697,1690.1991,-1.162514136,512,-1.214896344,9.73E-06,-1.279756572
OG0000976,HAC5/HAC12/HAC4/HAC2/HAC1,0.455854463,0.142197873,39743.16667,-0.051407906,4154.9389,1.30570018,1052,0.745703282,1.00E-05,-0.189954254
OG0000977,ABI1/ABI2/HAB2/HAB1,0.658935004,-1.271604333,52911.56667,0.904289667,1740.6034,-1.123940353,599,-0.990994019,1.00E-05,-0.271789863
OG0000978,AT3G07030/AT1G20220/AT1G76010,0.361403296,1.539959057,20932.9,-1.469567984,2662.4028,-0.12039187,782,-0.228493648,9.81E-06,-0.814122175
OG0000979,SRO5/SRO4/SRO2/SRO3,0.802267031,-1.908231685,18230,-1.232900713,757.5692,-1.390150238,217,-1.486793405,9.12E-06,-1.393353705
OG0000980,APL4/APL3/APL1/APL2,0.634081633,-1.150420982,34267.33333,-0.540939552,1379.8079,-1.442365051,438,-1.427047408,9.38E-06,-1.804953243
OG0000981,ABCC2/ABCC1/ABCC12/ABCC11,0.554501055,-0.599271478,71554.06667,1.758852175,1862.3969,-1.024849395,590,-1.015130408,1.01E-05,0.059630072
OG0000982,PLDALPHA3/PLDALPHA1/PLDALPHA2,0.473824085,0.348441622,47105.8,0.743296351,3073.3001,0.24851489,957,0.455211876,1.02E-05,1.652189748
OG0000983,AT2G18750/AT2G24300/AT4G25800/AT4G31000/AT5G57580,0.35016835,1.457312756,55054.03333,0.890644636,2614.475,-0.586925474,828,-0.490918989,1.01E-05,0.253849489
OG0000984,AT2G14900/AT2G39540/AT5G59845/AT1G10588,0.785502466,-1.839823678,25331.06667,-0.640520815,715.0907,-1.448414317,196,-1.589981775,8.92E-06,-1.545312297
OG0000985,GUS2/GUS3/GUS1,0.673581681,-1.101941809,43246.3,0.46095261,852.0966,-1.717539518,304,-1.560542511,9.73E-06,-0.996474001
OG0000986,ARPN/ENODL22,0.933779131,-1.816253813,16569.66667,-0.593802305,313.8279,-1.44668055,104,-1.423688609,8.25E-06,-1.30927406
OG0000987,AT5G13980/AT5G66150/AT3G26720,0.589537047,-0.601394987,44710.73333,0.84848682,1610.4038,-0.634931531,544,-0.561468192,1.01E-05,0.443439541
OG0000988,AT3G28020/AT3G48770,0.762835498,-1.13396474,6868.5,-1.326666229,139.9732,-1.945840145,51,-1.862085956,8.07E-06,-1.401425568
OG0000989,AT4G22530/AT5G10830,0.691848941,-0.827469931,30993.83333,-0.154771506,1173.8122,-0.960646892,355,-1.001984072,9.46E-06,-1.050900651
OG0000998,ATSPS4F/SPS2F/SPS1F/SPS3F,0.661454723,-1.281618755,43442.16667,0.262337024,1303.2678,-1.5158837,423,-1.479487053,9.89E-06,-0.887484608
OG0000999,AT1G06340/AT1G09320,0.655071119,-0.639736282,30610.13333,0.394309241,2657.2391,0.708473698,869,0.876716825,9.90E-06,0.371080748
OG0001000,AT2G01970/AT5G37310/AT1G08350/AT1G14670,0.443652234,0.436571846,34983.56667,-0.475541899,3968.2606,1.059922168,1111,1.070647413,1.02E-05,1.54631653
OG0001002,ATBCAT-5/BCAT3/BCAT-1/BCAT-2/BCAT7/AT1G50110,0.566217116,-1.055406961,91190.9,2.223221417,1489.1461,-1.588906454,510,-1.45015245,1.00E-05,-0.494351813
OG0001003,AT5G49990/AT5G62890/NAT8/AT1G49960/NAT7,0.552043729,-0.781713888,56164.5,0.946276133,1637.739,-1.43126868,555,-1.323009795,1.01E-05,0.102035153
OG0001004,AT2G32070/AT5G10960/AT1G15920/AT1G80780,0.350564846,1.554635034,45163.36667,0.388072808,2876.4201,-0.187168675,940,0.163393479,1.02E-05,0.991988164
OG0001005,AT4G22290/AT1G16860/AT1G78880,0.46780699,0.405246204,39803.26667,0.200491052,2510.7777,-0.271789863,809,-0.129278464,1.02E-05,0.8625159
OG0001006,DIR1/AT5G48490/AT5G55410/AT5G55450/AT5G55460,0.828302818,-2.01992556,14974.16667,-2.27669469,682.0792,-2.328355101,205,-2.356709753,8.57E-06,-2.612958309
OG0001007,AT4G16580/AT4G33500/AT5G66720,0.342161879,1.825560307,51450.3,0.995475417,3309.4035,0.468743779,1067,0.99298329,1.02E-05,0.887935498
OG0001009,AT1G16905/AT1G78820/AT1G78830/AT1G78850/AT1G78860,0.783840613,-2.070143981,17028,-2.126292721,664.5158,-2.361624711,224,-2.23785564,9.09E-06,-2.147158203
OG0001010,AT5G19090/AT3G06130,0.626890818,-0.456491213,42379.4,0.699513858,1149.47,-0.978648841,399,-0.903832124,9.70E-06,-0.648379622
OG0001011,AT5G04160/AT5G05820/AT3G10290/AT3G11320,0.434268957,0.535727127,57303.73333,1.311426439,3201.6279,0.366199253,958,0.461290772,1.02E-05,1.553390224
OG0001013,SCL28/SCL30A/SCL33,0.570501511,-0.444061673,32031.9,-0.072123482,2797.6778,0.316241112,867,0.409472274,9.98E-06,0.085238467
OG0001014,AT4G12680/AT4G37030/AT5G40640/AT3G27390,0.512902386,-0.24067094,61559.33333,1.377476837,1529.7708,-1.306413622,488,-1.285987696,9.84E-06,-1.025363604
OG0001016,J8,0.690782307,-0.170922287,10788.33333,-0.993481221,1477.0162,-0.172027617,389,-0.360028511,9.25E-06,-0.629362013
OG0001017,AT4G25433/AT5G62150/AT3G52790,0.830091991,-1.748282943,22174.33333,-0.913480641,520.3497,-1.779204685,159,-1.779204685,8.57E-06,-1.786655366
OG0001024,DML1/DML3/DME/DML2,0.491655844,-0.046567226,37538.73333,-0.240995677,3140.2749,0.083712758,915,0.061457748,1.02E-05,0.863839828
OG0001025,scpl30/scpl33/scpl31/SCPL32,0.881058564,-2.283464554,9308,-1.106948139,361.2212,-1.349742808,112,-1.360404085,8.09E-06,-1.385371619
OG0001026,AT4G27435/AT3G15480/AT1G13380/AT1G52910/AT1G61065,0.42193491,0.507619353,39988.33333,-0.230678871,2026.4226,-1.089168532,645,-1.06580588,1.01E-05,0.416425741
OG0001027,AT2G03040/AT2G03290/AT3G29070/AT1G14010/AT1G26690/AT1G69460,0.394691411,0.710267893,29748.33333,-0.670296799,3386.0288,0.555427013,1001,0.658920801,1.01E-05,0.693313924
OG0001028,XT2/XXT3/XT1/XXT4/XXT5,0.358258408,1.323024763,52407.23333,0.720246693,3066.4759,-0.176967132,909,-0.152002629,1.02E-05,0.818789792
OG0001029,AT5G40700/AT3G01710/AT3G27350/AT1G24160/AT1G70100,0.565740741,-0.889421346,55713.46667,0.924612719,1496.1193,-1.581430149,514,-1.429577114,1.01E-05,-0.309535622
OG0001030,PGAZAT/QRT2/ADPG1/AT1G80170,0.855084612,-2.16456595,49168.63333,0.874486316,1083.5484,-1.418680322,384,-1.307842503,9.89E-06,-0.5858422
OG0001031,RAB8C/AT5G59840/RABE1e/RABE1c/RAB8,0.393105424,0.848887537,41191.93333,-0.11641135,3926.043,0.882536673,1210,1.606336918,1.02E-05,1.012588675
OG0001032,AT3G23460/AT3G23470/AT3G23480/AT3G23510/AT3G23530,0.709260305,-1.707519675,19839.9,-1.899518314,609.2404,-2.494450408,219,-2.264680941,9.62E-06,-1.44754689
OG0001034,PRK2A/AT4G31250/PRK1/PRK4/PRK5,0.934062633,-2.753535856,8756.166667,-1.962252114,1536.1939,-0.691768105,221,-1.47315816,7.64E-06,-2.508338686
OG0001036,HSPRO2/AT3G55840,0.607733586,-0.336844753,10969.16667,-1.763152231,1179.6767,-0.953436899,308,-1.141263442,8.59E-06,-1.766037149
OG0001037,AT2G40270/MRH1/AT5G45840/AT3G56050,0.513309386,-0.246150953,71182.66667,1.737825135,1432.0339,-1.393353705,433,-1.452767892,9.86E-06,-0.975708131
OG0001038,MLO15/MLO1/MLO13,NA,NA,25135,-0.65627868,1119.1289,-1.002989175,382,-0.942476829,9.89E-06,-0.234115025
OG0001039,AT5G02580/AT3G28990/AT3G55240/AT1G10657,0.851683011,-2.140585106,11902.33333,-2.16900263,579.9393,-2.181965466,172,-2.185264198,8.55E-06,-2.245356287
OG0001041,AT2G25560/AT5G50115/AT5G53150,0.539994097,-0.197979683,22384.9,-0.897901183,2741.734,0.274314692,878,0.447468769,9.92E-06,-0.140631469
OG0001042,RBCS3B/RBCS2B/RBCS1B/RBCS1A,0.800903368,-1.900980528,8006.333333,-2.929378147,1853.5781,-1.033109529,453,-1.378262455,8.74E-06,-2.437269601
OG0001043,SD2-5/AT5G35370,0.63985089,-0.549424299,49422.86667,1.140680483,1206.3733,-0.937274889,407,-0.883434688,9.71E-06,-0.642762134
OG0001044,AT2G32910,0.443967452,1.283637123,16941.31667,-0.574688209,2420.6785,0.533913673,775,0.596342952,9.98E-06,0.607641121
OG0001045,AT5G50760,0.908100824,-1.076797887,8926.333333,-1.142430525,507.1688,-1.08258925,155,-1.106387226,7.98E-06,-1.451894974
OG0001051,AT2G39590/AT5G59850/RPS15AD/RPS15A,0.55600664,-0.613479983,11009.16667,-2.23785564,3895.7252,1.147701763,859,0.065113723,9.53E-06,-1.325201529
OG0001052,AT2G47820/AT1G09040/AT1G09050/AT1G55050,0.581818182,-0.806425338,18158.23333,-1.695372116,1375.4434,-1.15596544,470,-1.059922168,9.74E-06,-0.978158136
OG0001053,AT4G12840/AT4G18530/AT1G11170/AT1G61240,0.517130489,-0.275507269,38059.73333,-0.190263853,841.3956,-2.103527326,292,-1.943825104,9.77E-06,-1.206040077
OG0001055,AlaAT1/GGT1/AOAT2/ALAAT2,0.624193663,-1.07891127,43215.73333,0.245066866,1685.7995,-1.166107259,524,-1.184916505,9.93E-06,-0.719852656
OG0001056,MYB110/MYB52/MYB105/MYB54,0.81098021,-1.94608231,NA,NA,NA,NA,NA,NA,NA,NA
OG0001057,AT4G17470/AT4G17480/AT4G17483/AT5G47330/AT5G47340/AT5G47350/AT3G60340,0.402664324,0.506611013,30469.8,-1.144769371,2510.812,-0.674871515,824,-0.509526385,1.01E-05,0.184384549
OG0001058,AT1G20150/ATSBT5.2,0.846209482,-1.456458592,32117.83333,0.496070409,667.5227,-0.874040736,218,-0.845005596,8.75E-06,-1.018699893
OG0001059,UGD3/UDG4/AT3G01010/UGD2/UGD1,0.67793481,-1.562601119,69860.06667,1.671544053,3051.6621,-0.001520275,899,-0.013074732,1.01E-05,0.355814324
OG0001060,LCR69/PDF2.1/LCR68/LCR72/LCR75/PDF2.5/LCR66,0.832575412,-2.595954706,55765.33333,0.926479219,1409.3603,-1.671544053,307,-2.141101046,9.25E-06,-2.212550145
OG0001061,EXO70D3/EXO70D2/EXO70D1,0.46046176,0.477255704,49262.73333,0.880742774,1992.0312,-0.680226604,665,-0.599615167,1.00E-05,-0.08462816
OG0001063,TIP2;2/TIP2;3/DELTA-TIP,0.80663657,-1.665849337,20030.33333,-1.543308494,835.3246,-1.737825135,261,-1.710932123,9.22E-06,-1.678966048
OG0001065,AT2G21430/AT4G16190/RD19/AT3G54940,0.740424429,-1.648350608,34158.36667,-0.552591118,1433.2295,-1.390949767,458,-1.36270886,9.76E-06,-1.210456343
OG0001066,AT2G28620/AT2G36200/AT2G37420/AT3G45850,0.652489177,-1.240384648,54022.9,0.968879066,2801.9195,-0.254163512,631,-0.918105179,1.01E-05,0.115799128
OG0001067,AT2G38150/AT2G38152/AT5G01250/AT3G09020/AT1G61050,0.842622995,-2.338963119,29126.33333,-0.725379394,948.1847,-1.579310215,297,-1.595386157,8.91E-06,-1.979210299
OG0001068,AT2G41480/AT5G39580/AT5G64120,0.760960932,-1.479904574,13330,-2.066131033,491.0601,-2.332952185,144,-2.408650004,8.24E-06,-2.455449825
OG0001069,ABCA12/ABCA10/ABCA3/ABCA4/ABCA5/ABCA6/ABCA7/ABCA8,0.596393939,-1.510637664,41555,0.104786319,611.1186,-2.487682789,203,-2.37672196,8.90E-06,-2.293242264
OG0001070,AT3G57120,0.630007871,0.126987117,45398,1.324470244,1595.5395,-0.073952684,524,-0.024326788,9.77E-06,0.091343322
OG0001078,WLIM2a/PLIM2a/WLIM2b/PLIM2c/PLIM2b,0.602070919,-1.145850315,99541.56667,2.515468401,2501.2894,-0.503994958,752,-0.567529931,1.01E-05,0.277789193
OG0001079,SPPL3/SPPL4/SPPL5/SPPL2,0.390503822,1.025446209,41435.65238,0.094702429,3646.4117,0.650256666,1133,1.198523587,1.03E-05,2.494450408
OG0001080,AT2G05330/AT2G40440/AT2G40450/AT4G04090/AT5G48510/AT3G29740/AT3G56230/AT1G01640,0.700921301,-1.991219274,43304.23333,0.756183709,852.7619,-1.272207597,258,-1.318645292,9.33E-06,-1.22449217
OG0001082,AT5G09490/AT5G09500/AT5G09510/AT5G43640/AT5G63070/RPS15,0.635865871,-1.50602834,11156.83333,-1.747541657,3795.3584,1.246670895,890,0.486122725,9.47E-06,-1.045633604
OG0001083,EFE/AT1G12010/ACO2,0.716917413,-1.288367101,20365.4,-1.5158837,504.2457,-2.297478987,175,-2.165818162,9.31E-06,-1.579310215
OG0001084,AT2G27240/AT3G11680/ALMT1/AT1G08440,0.885868506,-2.3039774,10553,-1.014112929,314.1377,-1.444088024,103,-1.435515611,8.19E-06,-1.331077496
OG0001085,PPCK2/PPCK1,0.848162202,-1.459881649,21656.5,-0.959200905,595.2334,-1.647446625,200,-1.567775531,9.41E-06,-1.117672391
OG0001086,AT5G50150/AT1G10750/AT1G23340/AT1G70550,0.697240945,-1.465048536,55575.3,1.050900651,1223.7756,-1.609660004,388,-1.594301551,9.59E-06,-1.488632447
OG0001087,PEPKR2,0.298840049,2.859373823,31807.3,0.473160073,3025.2612,0.971312818,943,1.089168532,1.01E-05,1.258664932
OG0001088,AT2G01260/AT4G16100/AT1G15030,0.363419913,1.507868227,40835.41667,0.290452401,2031.5634,-0.646130181,693,-0.528311902,1.01E-05,0.352900511
OG0001089,AT5G20820/AT1G17345/AT1G72430,0.624154771,-0.82622191,26670.11905,0.117635926,939.4592,-0.582956821,293,-0.610569354,9.21E-06,-0.6642189
OG0001090,CA2/CA1/BCA3/BCA4,0.64061707,-1.180735492,36925.96667,-0.291721254,1294.807,-1.522632964,340,-1.722879945,9.70E-06,-1.318645292
OG0001092,RS31a/RS40/RS41/RS31,0.497717098,-0.101105082,65731.23333,1.526521038,3475.6054,0.454537485,1048,0.718277625,1.01E-05,0.49847891
OG0001094,NCED2/NCED3/NCED6/NCED5/NCED9,0.776046176,-2.017657626,11397.66667,-0.953436899,567.3717,-0.9875222,176,-0.999976897,8.58E-06,-1.133714991
OG0001095,AT4G16765/AT4G16770/AT3G46480/AT3G46490/AT3G46500/AT1G35190,0.768711637,-2.196408351,24426.73333,-1.475863306,1319.4636,-1.496971107,454,-1.375908146,9.80E-06,-1.118240391
OG0001096,BAN,0.984042815,-1.609374449,8824.666667,-1.150054803,313.6029,-1.449282836,99,-1.466887731,7.45E-06,-1.877807023
OG0001097,AT4G33490/AT1G44130/AT1G77480,0.531162791,-0.126391238,21799.83333,-1.386165859,966.8785,-1.555425623,343,-1.415361132,9.73E-06,-0.99747358
OG0001098,AT5G28050/AT3G05300,0.646680828,-0.59291708,37871.83333,0.869594441,1078.1484,-0.468065163,375,-0.39990223,9.74E-06,0.041971891
OG0001100,INV-E/INVH/A/N-InvC/A/N-InvA,0.491910173,-0.048638479,31038.66667,-0.544109909,1784.3753,-0.841534582,609,-0.744499277,1.00E-05,0.068465796
OG0001101,AT4G10480/NACA3/AT3G12390/NACA2/NACA5,0.517190095,-0.482561798,42195.9,-0.031018569,4232.0565,1.308557946,1020,0.419411953,9.88E-06,-1.114837784
OG0001103,ERF71/EBP,0.778324288,-1.202375047,12582.66667,-1.648628932,448.6455,-1.947863117,156,-1.804953243,8.90E-06,-1.551361241
OG0001104,PAP10/PAP11/PAP12/PAP25/PAP19/PAP5/PAP6,0.62925847,-1.598675603,49076.83333,0.869150757,632.803,-2.089834127,202,-2.029031138,9.50E-06,-1.365793199
OG0001105,CEP1/CEP2/CEP3,0.841409166,-1.789239646,24320.16667,-1.163710175,558.7577,-2.216079255,174,-2.175438356,8.60E-06,-2.219636183
